TOTAL MSG COUNT,MSG 21 COUNT,THIS CSV MSG COUNT,Synch ,Message ID ,Byte Count ,Checksum ,Time Stamp (seconds),GPS Week ,GPS Seconds ,GPS Sec. (Fraction) (seconds),Spare ,FOM ,TFOM ,Mode ,Latitude (deg),Longitude (deg),MSL Altitude (meters),Absolute Altitude (meters),Velocity N (meters/sec),   Velocity E (meters/sec),Velocity D (meters/sec),Acceleration N (meters/sec2),Acceleration E (meters/sec2),Acceleration D (meters/sec2),Roll (radians),Pitch (radians),Heading (radians),Roll Rate (radians/sec),Pitch Rate (radians/sec),Heading Rate (radians/sec),
2233,432,432,'0x81FF',21,84,'0x8F49',         54758.09888,1899,54758,       0.09899999993,0,1,2,5,          34.4499588,        -117.9574203,         134.6658325,         101.5222855,         99.67491913,         7.866985798,      0.007845876738,        0.0115303183,      -0.01619845629,       0.01797745377,0,0,0,0,0,0,
2239,433,433,'0x81FF',21,84,'0xA545',         54759.09888,1899,54759,       0.09899999993,0,1,2,5,         34.45085526,        -117.9573364,         134.6442413,         101.5033722,         99.70171356,         7.840095043,      0.009687549435,       0.02779786661,      -0.02722204663,     0.0007999559748,0,0,0,0,0,0,
2244,434,434,'0x81FF',21,84,'0xA096',         54760.09888,1899,54760,       0.09899999993,0,1,2,5,         34.45175552,        -117.9572449,         134.6279755,         101.4897842,         99.70452118,         7.841776371,     -0.002117135096,     0.0005190112279,      0.006388440728,      -0.01186860539,0,0,0,0,0,0,
2250,435,435,'0x81FF',21,84,'0xF1D8',         54761.09888,1899,54761,       0.09899999993,0,1,2,5,         34.45265579,        -117.9571609,         134.6195526,         101.4840469,         99.69111633,         7.853401184,      0.004908801056,      -0.01480908878,       0.01416588947,       0.01158420742,0,0,0,0,0,0,
2256,436,436,'0x81FF',21,84,'0x677',         54762.09888,1899,54762,       0.09899999993,0,1,2,5,         34.45355225,         -117.957077,         134.6029053,         101.4700775,         99.68057251,         7.860956669,      0.008194684982,      -0.01004131977,      0.009162228554,      0.004399462137,0,0,0,0,0,0,
2261,437,437,'0x81FF',21,84,'0xA874',         54763.09888,1899,54763,       0.09899999993,0,1,2,5,         34.45445251,        -117.9569931,         134.5812988,         101.4511566,         99.68700409,         7.853533745,      0.009681142867,      0.007295385934,      -0.00881727878,      0.001728130155,0,0,0,0,0,0,
2267,438,438,'0x81FF',21,84,'0x6595',         54764.09888,1899,54764,       0.09899999993,0,1,2,5,         34.45534897,        -117.9569092,         134.5672302,         101.4397659,         99.69676971,         7.846649647,     -0.003304314101,      0.009563941509,     -0.005010609049,      -0.01371088158,0,0,0,0,0,0,
2273,439,439,'0x81FF',21,84,'0x670C',         54765.09888,1899,54765,       0.09899999993,0,1,2,5,         34.45624924,        -117.9568253,         134.5477295,         101.4229507,         99.69339752,         7.848377705,       0.01346632186,     -0.004011201207,      0.002624913584,       0.02135109715,0,0,0,0,0,0,
2278,440,440,'0x81FF',21,84,'0xE2B8',         54766.09888,1899,54766,       0.09899999993,0,1,2,5,         34.45714569,        -117.9567337,         134.5183411,         101.3962555,          99.6913147,         7.855192661,      0.008232600987,     -0.001230653608,      0.008286579512,     -0.007473004516,0,0,0,0,0,0,
2284,441,441,'0x81FF',21,84,'0xF150',         54767.09888,1899,54767,       0.09899999993,0,1,2,5,         34.45804596,        -117.9566498,         134.4946136,         101.3752136,         99.68912506,          7.85310173,      0.001271567657,     -0.002328238217,     -0.002513213316,      -0.00669540884,0,0,0,0,0,0,
2290,442,442,'0x81FF',21,84,'0xC321',         54768.09888,1899,54768,       0.09899999993,0,1,2,5,         34.45894623,        -117.9565659,         134.4810028,         101.3642883,         99.69353485,         7.851327419,      0.004118576646,      0.004644498695,     -0.001851038309,      0.002956837416,0,0,0,0,0,0,
2295,443,443,'0x81FF',21,84,'0x8E46',         54769.09888,1899,54769,       0.09899999993,0,1,2,5,         34.45984268,        -117.9564819,         134.4595337,         101.3454971,         99.69501495,         7.851286888,      0.004488343373,      0.002331315307,     0.0004128555302,     0.0008695224533,0,0,0,0,0,0,
2301,444,444,'0x81FF',21,84,'0xC863',         54770.09888,1899,54770,       0.09899999993,0,1,2,5,         34.46074295,         -117.956398,          134.440094,         101.3287582,         99.68917847,         7.850443363,      0.002527545439,     -0.005589635111,     -0.001479286118,     -0.002225444186,0,0,0,0,0,0,
2307,445,445,'0x81FF',21,84,'0x6107',         54771.09888,1899,54771,       0.09899999993,0,1,2,5,          34.4616394,        -117.9563065,         134.4229279,         101.3142776,         99.68623352,         7.851462364,    3.583147554e-005,     -0.002877514344,     0.0009385216981,     -0.001201807754,0,0,0,0,0,0,
2312,446,446,'0x81FF',21,84,'0xA95C',         54772.09888,1899,54772,       0.09899999993,0,1,2,5,         34.46253967,        -117.9562225,         134.4065399,         101.3005676,         99.69138336,         7.850883007,       0.01127278712,      0.005571414251,    -0.0003509704547,       0.01228850894,0,0,0,0,0,0,
2318,447,447,'0x81FF',21,84,'0xA9AC',         54773.09888,1899,54773,       0.09899999993,0,1,2,5,         34.46343613,        -117.9561386,         134.3808441,          101.277565,         99.69519043,         7.852422714,      0.006356691942,      0.003513809061,      0.001878292067,     -0.006157866679,0,0,0,0,0,0,
2324,448,448,'0x81FF',21,84,'0x6DAA',         54774.09888,1899,54774,       0.09899999993,0,1,2,5,          34.4643364,        -117.9560547,         134.3652649,         101.2646866,         99.69399261,         7.852228165,      0.006038787309,     -0.001067359699,      0.001075001084,     0.0007976391935,0,0,0,0,0,0,
2329,449,449,'0x81FF',21,84,'0x6A19',         54775.09888,1899,54775,       0.09899999993,0,1,2,5,         34.46523666,        -117.9559708,         134.3477478,         101.2498627,         99.69042969,         7.851026058,     -0.002126986627,     -0.005412240047,    -0.0005077898968,      -0.01058692392,0,0,0,0,0,0,
2335,450,450,'0x81FF',21,84,'0x36E5',         54776.09888,1899,54776,       0.09899999993,0,1,2,5,         34.46613312,        -117.9558792,          134.335556,         101.2403488,         99.69024658,         7.851695061,      0.004433127586,    -0.0002925923618,      0.001012329594,      0.008581923321,0,0,0,0,0,0,
2341,451,451,'0x81FF',21,84,'0xCD68',         54777.09888,1899,54777,       0.09899999993,0,1,2,5,         34.46703339,        -117.9557953,         134.3177032,         101.2251968,         99.68982697,         7.852506161,       0.01334376168,     0.0003014758404,       0.00148761936,       0.00983623229,0,0,0,0,0,0,
2346,452,452,'0x81FF',21,84,'0x5C71',         54778.09888,1899,54778,       0.09899999993,0,1,2,5,         34.46792984,        -117.9557114,         134.3022766,         101.2124634,         99.69055176,         7.853154182,     -0.002519821515,     0.0001809936657,       0.00149945647,      -0.01791546866,0,0,0,0,0,0,
2352,453,453,'0x81FF',21,84,'0xBA1C',         54779.09888,1899,54779,       0.09899999993,0,1,2,5,         34.46883011,        -117.9556274,         134.2941284,         101.2070084,         99.68886566,         7.848899364,      0.005382011645,     -0.002747631399,     -0.005118681118,       0.01127833873,0,0,0,0,0,0,
2358,454,454,'0x81FF',21,84,'0x95E',         54780.09888,1899,54780,       0.09899999993,0,1,2,5,         34.46973038,        -117.9555435,         134.2697906,         101.1853714,          99.6951828,         7.850043774,       0.01380482595,       0.00720167486,      0.001540624886,       0.00767473923,0,0,0,0,0,0,
2363,455,455,'0x81FF',21,84,'0x111',         54781.09888,1899,54781,       0.09899999993,0,1,2,5,         34.47062683,         -117.955452,         134.2574463,         101.1757202,         99.69405365,         7.854158878,     0.0003879337746,     -0.001425989205,      0.005758574698,       -0.0135172382,0,0,0,0,0,0,
2369,456,456,'0x81FF',21,84,'0x1CF9',         54782.09888,1899,54782,       0.09899999993,0,1,2,5,          34.4715271,         -117.955368,         134.2420349,         101.1629944,         99.68653107,         7.850329876,    -0.0005959001719,      -0.00858220458,     -0.004461020697,      0.001083093812,0,0,0,0,0,0,
2375,457,457,'0x81FF',21,84,'0x4617',         54783.09888,1899,54783,       0.09899999993,0,1,2,5,         34.47242355,        -117.9552841,         134.2303619,         101.1540222,         99.69075775,         7.855083942,      0.007205860689,      0.005343191791,      0.005827330519,        0.0103110997,0,0,0,0,0,0,
2380,458,458,'0x81FF',21,84,'0x6D99',         54784.09888,1899,54784,       0.09899999993,0,1,2,5,         34.47332382,        -117.9552002,         134.2223816,         101.1487427,         99.69580078,         7.850910664,      0.008398942649,      0.004939168226,      -0.00453911256,       0.00336192362,0,0,0,0,0,0,
2386,459,459,'0x81FF',21,84,'0xBAF7',         54785.09888,1899,54785,       0.09899999993,0,1,2,5,         34.47422409,        -117.9551163,         134.2115936,         101.1406555,           99.694664,         7.850959301,      0.007551204879,     -0.002755996073,     0.0003028524516,    -0.0006632102886,0,0,0,0,0,0,
2392,460,460,'0x81FF',21,84,'0xA05B',         54786.09888,1899,54786,       0.09899999993,0,1,2,5,         34.47512054,        -117.9550247,         134.1986084,         101.1303635,         99.68709564,         7.849488258,      0.006201227196,     -0.007095542271,      -0.00162708445,    -0.0006955964491,0,0,0,0,0,0,
2397,461,461,'0x81FF',21,84,'0x7702',         54787.09888,1899,54787,       0.09899999993,0,1,2,5,         34.47602081,        -117.9549408,         134.1940918,         101.1285477,         99.68730164,         7.852675915,     -0.004701578524,    5.890470129e-005,      0.005046665203,      -0.01118957531,0,0,0,0,0,0,
2403,462,462,'0x81FF',21,84,'0x61B1',         54788.09888,1899,54788,       0.09899999993,0,1,2,5,         34.47691727,        -117.9548569,         134.1824493,         101.1195984,         99.69195557,         7.852614403,     0.0009806299349,      0.006389323622,     -0.000404579594,       0.00783377979,0,0,0,0,0,0,
2409,463,463,'0x81FF',21,84,'0x974E',         54789.09888,1899,54789,       0.09899999993,0,1,2,5,         34.47781754,        -117.9547729,          134.166687,         101.1065292,         99.69604492,         7.849881649,       0.01466986816,      0.003298308235,     -0.002299262444,       0.01556415204,0,0,0,0,0,0,
2414,464,464,'0x81FF',21,84,'0x8B5F',         54790.09888,1899,54790,       0.09899999993,0,1,2,5,         34.47871399,         -117.954689,         134.1467743,         101.0893173,         99.69400787,         7.851962566,      0.005656932946,     -0.003054953879,       0.00478569977,      -0.01002672222,0,0,0,0,0,0,
2420,465,465,'0x81FF',21,84,'0xADD3',         54791.09888,1899,54791,       0.09899999993,0,1,2,5,         34.47961426,        -117.9545975,         134.1336823,         101.0789261,          99.6865921,         7.853982925,      0.004512161016,      -0.00734692486,      0.002677635057,        0.0010366895,0,0,0,0,0,0,
2426,466,466,'0x81FF',21,84,'0xA1CC',         54792.09888,1899,54792,       0.09899999993,0,1,2,5,         34.48051453,        -117.9545135,         134.1330414,         101.0809784,         99.68764496,         7.855656147,      0.001139066066,      0.001486274647,      0.002696256619,     -0.002595189726,0,0,0,0,0,0,
2431,467,467,'0x81FF',21,84,'0x2A12',         54793.09888,1899,54793,       0.09899999993,0,1,2,5,         34.48141098,        -117.9544296,         134.1233368,         101.0739746,         99.69522858,         7.850643158,       0.01229388453,       0.00767450314,     -0.004879071843,       0.01456683222,0,0,0,0,0,0,
2437,468,468,'0x81FF',21,84,'0x47B1',         54794.09888,1899,54794,       0.09899999993,0,1,2,5,         34.48231125,        -117.9543457,         134.1134338,         101.0667725,         99.69287872,         7.845041275,      0.005137661472,     -0.003745177295,     -0.005350769497,      -0.00724321045,0,0,0,0,0,0,
2443,469,469,'0x81FF',21,84,'0x88D1',         54795.09888,1899,54795,       0.09899999993,0,1,2,5,          34.4832077,        -117.9542618,         134.1040649,         101.0601044,         99.69347382,         7.853196144,     0.0007957253256,      0.001259132987,       0.01016732585,     -0.002696394688,0,0,0,0,0,0,
2448,470,470,'0x81FF',21,84,'0x9B66',         54796.09888,1899,54796,       0.09899999993,0,1,2,5,         34.48410797,        -117.9541702,         134.0965729,         101.0553131,         99.68815613,         7.854228973,      0.007239086088,     -0.006318426225,     0.0006089811213,      0.007866260596,0,0,0,0,0,0,
2454,471,471,'0x81FF',21,84,'0xE053',         54797.09888,1899,54797,       0.09899999993,0,1,2,5,         34.48500443,        -117.9540863,         134.0835876,         101.0450211,         99.68972015,          7.85281229,      0.002870506141,      0.003050651168,    -0.0008953774814,      -0.00507363677,0,0,0,0,0,0,
2460,472,472,'0x81FF',21,84,'0xD6DC',         54798.09888,1899,54798,       0.09899999993,0,1,2,5,         34.48590469,        -117.9540024,         134.0758362,          101.039978,         99.69155121,         7.851512432,       0.01214153133,      0.001995999832,     0.0002537848195,       0.01252755336,0,0,0,0,0,0,
2465,473,473,'0x81FF',21,84,'0xF7C6',         54799.09888,1899,54799,       0.09899999993,0,1,2,5,         34.48680496,        -117.9539185,         134.0744781,         101.0413208,         99.69368744,         7.851979733,      0.005773427896,     0.0009481202578,      0.002997446572,     -0.005650654435,0,0,0,0,0,0,
2471,474,474,'0x81FF',21,84,'0x847F',         54800.09888,1899,54800,       0.09899999993,0,1,2,5,         34.48770142,        -117.9538345,         134.0599518,         101.0294952,         99.69071198,          7.85318327,      0.008710154332,     -0.004384446889,      0.002120188437,       0.00483366102,0,0,0,0,0,0,
2477,475,475,'0x81FF',21,84,'0x8A0F',         54801.09888,1899,54801,       0.09899999993,0,1,2,5,         34.48860168,         -117.953743,         134.0536652,         101.0259094,         99.69065094,         7.852837563,     -0.005989963654,     0.0008521354757,    -0.0005559702404,      -0.01577786729,0,0,0,0,0,0,
2482,476,476,'0x81FF',21,84,'0x3E56',         54802.09888,1899,54802,       0.09899999993,0,1,2,5,         34.48949814,        -117.9536591,         134.0475769,          101.022522,         99.68675232,         7.847626209,      0.007055600639,     -0.005113380961,     -0.005148474127,       0.01612609625,0,0,0,0,0,0,
2488,477,477,'0x81FF',21,84,'0x767B',         54803.09888,1899,54803,       0.09899999993,0,1,2,5,         34.49039841,        -117.9535751,         134.0393677,         101.0170135,         99.69443512,         7.852313042,      0.006419910118,      0.008485932834,      0.007755418774,    -0.0002270801779,0,0,0,0,0,0,
