TOTAL MSG COUNT,MSG 23 COUNT,THIS CSV MSG COUNT,Synch ,Message ID ,Byte Count ,Checksum ,Time Stamp (seconds),GPS Week ,GPS Seconds ,GPS Sec. (Fraction) (seconds),PLA Word #1 ,PLA Word #2  ,PLA Word #3  ,PLA Word #4  ,PLA Word #5  ,PLA Word #6  ,PLA Word #7  ,PLA Word #8  ,PLA Word #9  ,PLA Word #10  ,PLT Word #1 ,PLT Word #2  ,PLT Word #3  ,PLT Word #4  ,PLT Word #5  ,PLT Word #6  ,PLT Word #7  ,PLT Word #8  ,PLT Word #9  ,PLT Word #10  ,Word Time Week ,Word Time ZCount ,Word Time Seconds ,Word Time Millisecond ,Word Time Week ,Word Time ZCount ,Word Time Seconds ,Word Time Millisecond ,Word Time Week ,Word Time ZCount ,Word Time Seconds ,Word Time Millisecond ,Word Time Week ,Word Time ZCount ,Word Time Seconds ,Word Time Millisecond ,Word Time Week ,Word Time ZCount ,Word Time Seconds ,Word Time Millisecond ,Word Time Week ,Word Time ZCount ,Word Time Seconds ,Word Time Millisecond ,Word Time Week ,Word Time ZCount ,Word Time Seconds ,Word Time Millisecond ,Word Time Week ,Word Time ZCount ,Word Time Seconds ,Word Time Millisecond ,Word Time Week ,Word Time ZCount ,Word Time Seconds ,Word Time Millisecond ,Word Time Week ,Word Time ZCount ,Word Time Seconds ,Word Time Millisecond ,TX LVR E ,TX LVR N ,TX LVR U ,RX LVR E ,RX LVR N ,RX LVR U ,PLT Word Index ,PLA Word Index ,Frame Start ,PLT Offset Index ,PRN ,Type ,Waveform ,Attenuation (db),Frequency ,PLA Code Offset (ms),Delta_Corr #1 ,Delta_Corr #2  ,Delta_Corr #3  ,Delta_V_M0 #1 ,Delta_V_M0 #2  ,Delta_V_M0 #3  ,Delta_V_M1 #1 ,Delta_V_M1 #2  ,Delta_V_M1 #3  ,Delta_V_M2 #1 ,Delta_V_M2 #2  ,Delta_V_M2 #3  ,Delta_V_M3 #1 ,Delta_V_M3 #2  ,Delta_V_M3 #3  ,Delta_V_M4 #1 ,Delta_V_M4 #2  ,Delta_V_M4 #3  ,Lat Obs ,Lon Obs ,Alt Obs ,
4593,1228,1228,'0x81FF',23,296,'0x46F0',                   0,1899,55174,        0.2009999999,579069457,998408139,934279294,134218009,1059561467,924843116,887106991,788529148,0,0,578814028,50225152,135331878,207720471,1072921602,722022459,1073616879,102752703,0,0,1899,36780,55170,0,1899,36780,55170,600,1899,36780,55170,1200,1899,36781,55170,300,1899,36781,55170,900,1899,36782,55170,0,1899,36782,55170,600,1899,36782,55170,1200,1899,36783,55170,300,1899,36783,55170,900,0,0,0,0,0,0,7,7,55170,31,2,1,1,0,0,0,0,'NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA',
4595,1229,1229,'0x81FF',23,296,'0xF63D',                   0,1899,55174,               0.801,579069457,998408139,934279294,134218009,1059561467,924843116,887106991,788529148,165,0,578814028,50225152,135331878,207720471,1072921602,722022459,1073616879,102752703,487587785,0,1899,36780,55170,0,1899,36780,55170,600,1899,36780,55170,1200,1899,36781,55170,300,1899,36781,55170,900,1899,36782,55170,0,1899,36782,55170,600,1899,36782,55170,1200,1899,36783,55170,300,1899,36783,55170,900,0,0,0,0,0,0,8,8,55170,31,2,1,1,0,0,0,0,'NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA',
4599,1230,1230,'0x81FF',23,296,'0x9156',                   0,1899,55175,        0.4009999998,579069457,998408139,934279294,134218009,1059561467,924843116,887106991,788529148,165,929037584,578814028,50225152,135331878,207720471,1072921602,722022459,1073616879,102752703,487587785,1032306620,1899,36780,55170,0,1899,36780,55170,600,1899,36780,55170,1200,1899,36781,55170,300,1899,36781,55170,900,1899,36782,55170,0,1899,36782,55170,600,1899,36782,55170,1200,1899,36783,55170,300,1899,36783,55170,900,0,0,0,0,0,0,9,9,55170,31,2,1,1,0,0,0,0,'NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA',
4601,1231,1231,'0x81FF',23,296,'0xA473',                   0,1899,55176,     0.0009999999311,579069457,0,0,0,0,0,0,0,0,0,578814028,0,0,0,0,0,0,0,0,0,1899,36784,55176,0,1899,36784,55176,600,1899,36784,55176,1200,1899,36785,55176,300,1899,36785,55176,900,1899,36786,55176,0,1899,36786,55176,600,1899,36786,55176,1200,1899,36787,55176,300,1899,36787,55176,900,0,0,0,0,0,0,0,0,55176,31,2,1,1,0,0,0,0,'NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA',
4606,1232,1232,'0x81FF',23,296,'0x72D1',                   0,1899,55176,        0.6009999998,579069457,998399981,0,0,0,0,0,0,0,0,578814028,50225152,0,0,0,0,0,0,0,0,1899,36784,55176,0,1899,36784,55176,600,1899,36784,55176,1200,1899,36785,55176,300,1899,36785,55176,900,1899,36786,55176,0,1899,36786,55176,600,1899,36786,55176,1200,1899,36787,55176,300,1899,36787,55176,900,0,0,0,0,0,0,1,1,55176,31,2,1,1,0,0,0,0,'NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA',
4610,1233,1233,'0x81FF',23,296,'0x756',                   0,1899,55177,        0.2009999999,579069457,998399981,934279263,0,0,0,0,0,0,0,578814028,50225152,135331878,0,0,0,0,0,0,0,1899,36784,55176,0,1899,36784,55176,600,1899,36784,55176,1200,1899,36785,55176,300,1899,36785,55176,900,1899,36786,55176,0,1899,36786,55176,600,1899,36786,55176,1200,1899,36787,55176,300,1899,36787,55176,900,0,0,0,0,0,0,2,2,55176,31,2,1,1,0,0,0,0,'NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA',
4612,1234,1234,'0x81FF',23,296,'0x80E5',                   0,1899,55177,               0.801,579069457,998399981,934279263,939523791,0,0,0,0,0,0,578814028,50225152,135331878,207753227,0,0,0,0,0,0,1899,36784,55176,0,1899,36784,55176,600,1899,36784,55176,1200,1899,36785,55176,300,1899,36785,55176,900,1899,36786,55176,0,1899,36786,55176,600,1899,36786,55176,1200,1899,36787,55176,300,1899,36787,55176,900,0,0,0,0,0,0,3,3,55176,31,2,1,1,0,0,0,0,'NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA',
4616,1235,1235,'0x81FF',23,296,'0xB2C2',                   0,1899,55178,        0.4009999998,579069457,998399981,934279263,939523791,1059561426,0,0,0,0,0,578814028,50225152,135331878,207753227,1072921602,0,0,0,0,0,1899,36784,55176,0,1899,36784,55176,600,1899,36784,55176,1200,1899,36785,55176,300,1899,36785,55176,900,1899,36786,55176,0,1899,36786,55176,600,1899,36786,55176,1200,1899,36787,55176,300,1899,36787,55176,900,0,0,0,0,0,0,4,4,55176,31,2,1,1,0,0,0,0,'NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA',
4618,1236,1236,'0x81FF',23,296,'0x7C7',                   0,1899,55179,     0.0009999999311,579069457,998399981,934279263,939523791,1059561426,148898746,0,0,0,0,578814028,50225152,135331878,207753227,1072921602,722026529,0,0,0,0,1899,36784,55176,0,1899,36784,55176,600,1899,36784,55176,1200,1899,36785,55176,300,1899,36785,55176,900,1899,36786,55176,0,1899,36786,55176,600,1899,36786,55176,1200,1899,36787,55176,300,1899,36787,55176,900,0,0,0,0,0,0,5,5,55176,31,2,1,1,0,0,0,0,'NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA',
4623,1237,1237,'0x81FF',23,296,'0x3244',                   0,1899,55179,        0.6009999998,579069457,998399981,934279263,939523791,1059561426,148898746,887106950,0,0,0,578814028,50225152,135331878,207753227,1072921602,722026529,1073610731,0,0,0,1899,36784,55176,0,1899,36784,55176,600,1899,36784,55176,1200,1899,36785,55176,300,1899,36785,55176,900,1899,36786,55176,0,1899,36786,55176,600,1899,36786,55176,1200,1899,36787,55176,300,1899,36787,55176,900,0,0,0,0,0,0,6,6,55176,31,2,1,1,0,0,0,0,'NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA',
4627,1238,1238,'0x81FF',23,296,'0xD47C',                   0,1899,55180,        0.2009999999,579069457,998399981,934279263,939523791,1059561426,148898746,887106950,285212714,0,0,578814028,50225152,135331878,207753227,1072921602,722026529,1073610731,778038025,0,0,1899,36784,55176,0,1899,36784,55176,600,1899,36784,55176,1200,1899,36785,55176,300,1899,36785,55176,900,1899,36786,55176,0,1899,36786,55176,600,1899,36786,55176,1200,1899,36787,55176,300,1899,36787,55176,900,0,0,0,0,0,0,7,7,55176,31,2,1,1,0,0,0,0,'NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA',
4629,1239,1239,'0x81FF',23,296,'0x7FD2',                   0,1899,55180,               0.801,579069457,998399981,934279263,939523791,1059561426,148898746,887106950,285212714,140,0,578814028,50225152,135331878,207753227,1072921602,722026529,1073610731,778038025,554696665,0,1899,36784,55176,0,1899,36784,55176,600,1899,36784,55176,1200,1899,36785,55176,300,1899,36785,55176,900,1899,36786,55176,0,1899,36786,55176,600,1899,36786,55176,1200,1899,36787,55176,300,1899,36787,55176,900,0,0,0,0,0,0,8,8,55176,31,2,1,1,0,0,0,0,'NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA',
4633,1240,1240,'0x81FF',23,296,'0x448A',                   0,1899,55181,        0.4009999998,579069457,998399981,934279263,939523791,1059561426,148898746,887106950,285212714,140,144704048,578814028,50225152,135331878,207753227,1072921602,722026529,1073610731,778038025,554696665,1032306620,1899,36784,55176,0,1899,36784,55176,600,1899,36784,55176,1200,1899,36785,55176,300,1899,36785,55176,900,1899,36786,55176,0,1899,36786,55176,600,1899,36786,55176,1200,1899,36787,55176,300,1899,36787,55176,900,0,0,0,0,0,0,9,9,55176,31,2,1,1,0,0,0,0,'NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA',
4635,1241,1241,'0x81FF',23,296,'0xA403',                   0,1899,55182,     0.0009999999311,579069457,0,0,0,0,0,0,0,0,0,578814028,0,0,0,0,0,0,0,0,0,1899,36788,55182,0,1899,36788,55182,600,1899,36788,55182,1200,1899,36789,55182,300,1899,36789,55182,900,1899,36790,55182,0,1899,36790,55182,600,1899,36790,55182,1200,1899,36791,55182,300,1899,36791,55182,900,0,0,0,0,0,0,0,0,55182,31,2,1,1,0,0,0,0,'NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA',
4640,1242,1242,'0x81FF',23,296,'0x7252',                   0,1899,55182,        0.6009999998,579069457,998391749,0,0,0,0,0,0,0,0,578814028,50233399,0,0,0,0,0,0,0,0,1899,36788,55182,0,1899,36788,55182,600,1899,36788,55182,1200,1899,36789,55182,300,1899,36789,55182,900,1899,36790,55182,0,1899,36790,55182,600,1899,36790,55182,1200,1899,36791,55182,300,1899,36791,55182,900,0,0,0,0,0,0,1,1,55182,31,2,1,1,0,0,0,0,'NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA',
4644,1243,1243,'0x81FF',23,296,'0xD747',                   0,1899,55183,        0.2009999999,579069457,998391749,934279263,0,0,0,0,0,0,0,578814028,50233399,938409945,0,0,0,0,0,0,0,1899,36788,55182,0,1899,36788,55182,600,1899,36788,55182,1200,1899,36789,55182,300,1899,36789,55182,900,1899,36790,55182,0,1899,36790,55182,600,1899,36790,55182,1200,1899,36791,55182,300,1899,36791,55182,900,0,0,0,0,0,0,2,2,55182,31,2,1,1,0,0,0,0,'NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA',
4646,1244,1244,'0x81FF',23,296,'0xC9BB',                   0,1899,55183,               0.801,579069457,998391749,934279263,939523791,0,0,0,0,0,0,578814028,50233399,938409945,865955819,0,0,0,0,0,0,1899,36788,55182,0,1899,36788,55182,600,1899,36788,55182,1200,1899,36789,55182,300,1899,36789,55182,900,1899,36790,55182,0,1899,36790,55182,600,1899,36790,55182,1200,1899,36791,55182,300,1899,36791,55182,900,0,0,0,0,0,0,3,3,55182,31,2,1,1,0,0,0,0,'NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA',
4650,1245,1245,'0x81FF',23,296,'0xF37C',                   0,1899,55184,        0.4009999998,579069457,998391749,934279263,939523791,1059561426,0,0,0,0,0,578814028,50233399,938409945,865955819,1072923678,0,0,0,0,0,1899,36788,55182,0,1899,36788,55182,600,1899,36788,55182,1200,1899,36789,55182,300,1899,36789,55182,900,1899,36790,55182,0,1899,36790,55182,600,1899,36790,55182,1200,1899,36791,55182,300,1899,36791,55182,900,0,0,0,0,0,0,4,4,55182,31,2,1,1,0,0,0,0,'NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA',
4652,1246,1246,'0x81FF',23,296,'0x4881',                   0,1899,55185,     0.0009999999311,579069457,998391749,934279263,939523791,1059561426,148898746,0,0,0,0,578814028,50233399,938409945,865955819,1072923678,722026529,0,0,0,0,1899,36788,55182,0,1899,36788,55182,600,1899,36788,55182,1200,1899,36789,55182,300,1899,36789,55182,900,1899,36790,55182,0,1899,36790,55182,600,1899,36790,55182,1200,1899,36791,55182,300,1899,36791,55182,900,0,0,0,0,0,0,5,5,55182,31,2,1,1,0,0,0,0,'NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA',
4657,1247,1247,'0x81FF',23,296,'0x5B22',                   0,1899,55185,        0.6009999998,579069457,998391749,934279263,939523791,1059561426,148898746,887106950,0,0,0,578814028,50233399,938409945,865955819,1072923678,722026529,1073616838,0,0,0,1899,36788,55182,0,1899,36788,55182,600,1899,36788,55182,1200,1899,36789,55182,300,1899,36789,55182,900,1899,36790,55182,0,1899,36790,55182,600,1899,36790,55182,1200,1899,36791,55182,300,1899,36791,55182,900,0,0,0,0,0,0,6,6,55182,31,2,1,1,0,0,0,0,'NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA',
4661,1248,1248,'0x81FF',23,296,'0xE124',                   0,1899,55186,        0.2009999999,579069457,998391749,934279263,939523791,1059561426,148898746,887106950,285212714,0,0,578814028,50233399,938409945,865955819,1072923678,722026529,1073616838,702548926,0,0,1899,36788,55182,0,1899,36788,55182,600,1899,36788,55182,1200,1899,36789,55182,300,1899,36789,55182,900,1899,36790,55182,0,1899,36790,55182,600,1899,36790,55182,1200,1899,36791,55182,300,1899,36791,55182,900,0,0,0,0,0,0,7,7,55182,31,2,1,1,0,0,0,0,'NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA',
4663,1249,1249,'0x81FF',23,296,'0x8A53',                   0,1899,55186,               0.801,579069457,998391749,934279263,939523791,1059561426,148898746,887106950,285212714,140,0,578814028,50233399,938409945,865955819,1072923678,722026529,1073616838,702548926,586154015,0,1899,36788,55182,0,1899,36788,55182,600,1899,36788,55182,1200,1899,36789,55182,300,1899,36789,55182,900,1899,36790,55182,0,1899,36790,55182,600,1899,36790,55182,1200,1899,36791,55182,300,1899,36791,55182,900,0,0,0,0,0,0,8,8,55182,31,2,1,1,0,0,0,0,'NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA',
4667,1250,1250,'0x81FF',23,296,'0x4F97',                   0,1899,55187,        0.4009999998,579069457,998391749,934279263,939523791,1059561426,148898746,887106950,285212714,140,144704048,578814028,50233399,938409945,865955819,1072923678,722026529,1073616838,702548926,586154015,1032306480,1899,36788,55182,0,1899,36788,55182,600,1899,36788,55182,1200,1899,36789,55182,300,1899,36789,55182,900,1899,36790,55182,0,1899,36790,55182,600,1899,36790,55182,1200,1899,36791,55182,300,1899,36791,55182,900,0,0,0,0,0,0,9,9,55182,31,2,1,1,0,0,0,0,'NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA',
4669,1251,1251,'0x81FF',23,296,'0xA393',                   0,1899,55188,     0.0009999999311,579069457,0,0,0,0,0,0,0,0,0,578814028,0,0,0,0,0,0,0,0,0,1899,36792,55188,0,1899,36792,55188,600,1899,36792,55188,1200,1899,36793,55188,300,1899,36793,55188,900,1899,36794,55188,0,1899,36794,55188,600,1899,36794,55188,1200,1899,36795,55188,300,1899,36795,55188,900,0,0,0,0,0,0,0,0,55188,31,2,1,1,0,0,0,0,'NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA',
4674,1252,1252,'0x81FF',23,296,'0x71EA',                   0,1899,55188,        0.6009999998,579069457,998383587,0,0,0,0,0,0,0,0,578814028,50241553,0,0,0,0,0,0,0,0,1899,36792,55188,0,1899,36792,55188,600,1899,36792,55188,1200,1899,36793,55188,300,1899,36793,55188,900,1899,36794,55188,0,1899,36794,55188,600,1899,36794,55188,1200,1899,36795,55188,300,1899,36795,55188,900,0,0,0,0,0,0,1,1,55188,31,2,1,1,0,0,0,0,'NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA',
4678,1253,1253,'0x81FF',23,296,'0xD6A9',                   0,1899,55189,        0.2009999999,579069457,998383587,934279294,0,0,0,0,0,0,0,578814028,50241553,938409968,0,0,0,0,0,0,0,1899,36792,55188,0,1899,36792,55188,600,1899,36792,55188,1200,1899,36793,55188,300,1899,36793,55188,900,1899,36794,55188,0,1899,36794,55188,600,1899,36794,55188,1200,1899,36795,55188,300,1899,36795,55188,900,0,0,0,0,0,0,2,2,55188,31,2,1,1,0,0,0,0,'NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA',
4680,1254,1254,'0x81FF',23,296,'0x7DDB',                   0,1899,55189,               0.801,579069457,998383587,934279294,134218009,0,0,0,0,0,0,578814028,50241553,938409968,207818780,0,0,0,0,0,0,1899,36792,55188,0,1899,36792,55188,600,1899,36792,55188,1200,1899,36793,55188,300,1899,36793,55188,900,1899,36794,55188,0,1899,36794,55188,600,1899,36794,55188,1200,1899,36795,55188,300,1899,36795,55188,900,0,0,0,0,0,0,3,3,55188,31,2,1,1,0,0,0,0,'NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA',
4684,1255,1255,'0x81FF',23,296,'0xE77B',                   0,1899,55190,        0.4009999998,579069457,998383587,934279294,134218009,1059561467,0,0,0,0,0,578814028,50241553,938409968,207818780,820221,0,0,0,0,0,1899,36792,55188,0,1899,36792,55188,600,1899,36792,55188,1200,1899,36793,55188,300,1899,36793,55188,900,1899,36794,55188,0,1899,36794,55188,600,1899,36794,55188,1200,1899,36795,55188,300,1899,36795,55188,900,0,0,0,0,0,0,4,4,55188,31,2,1,1,0,0,0,0,'NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA',
4686,1256,1256,'0x81FF',23,296,'0xBBD7',                   0,1899,55191,     0.0009999999311,579069457,998383587,934279294,134218009,1059561467,924843116,0,0,0,0,578814028,50241553,938409968,207818780,820221,351711212,0,0,0,0,1899,36792,55188,0,1899,36792,55188,600,1899,36792,55188,1200,1899,36793,55188,300,1899,36793,55188,900,1899,36794,55188,0,1899,36794,55188,600,1899,36794,55188,1200,1899,36795,55188,300,1899,36795,55188,900,0,0,0,0,0,0,5,5,55188,31,2,1,1,0,0,0,0,'NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA',
4691,1257,1257,'0x81FF',23,296,'0x25D4',                   0,1899,55191,        0.6009999998,579069457,998383587,934279294,134218009,1059561467,924843116,887106991,0,0,0,578814028,50241553,938409968,207818780,820221,351711212,131133,0,0,0,1899,36792,55188,0,1899,36792,55188,600,1899,36792,55188,1200,1899,36793,55188,300,1899,36793,55188,900,1899,36794,55188,0,1899,36794,55188,600,1899,36794,55188,1200,1899,36795,55188,300,1899,36795,55188,900,0,0,0,0,0,0,6,6,55188,31,2,1,1,0,0,0,0,'NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA',
4695,1258,1258,'0x81FF',23,296,'0x875A',                   0,1899,55192,        0.2009999999,579069457,998383587,934279294,134218009,1059561467,924843116,887106991,788529148,0,0,578814028,50241553,938409968,207818780,820221,351711212,131133,1046478314,0,0,1899,36792,55188,0,1899,36792,55188,600,1899,36792,55188,1200,1899,36793,55188,300,1899,36793,55188,900,1899,36794,55188,0,1899,36794,55188,600,1899,36794,55188,1200,1899,36795,55188,300,1899,36795,55188,900,0,0,0,0,0,0,7,7,55188,31,2,1,1,0,0,0,0,'NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA',
4697,1259,1259,'0x81FF',23,296,'0x3469',                   0,1899,55192,               0.801,579069457,998383587,934279294,134218009,1059561467,924843116,887106991,788529148,165,0,578814028,50241553,938409968,207818780,820221,351711212,131133,1046478314,519045158,0,1899,36792,55188,0,1899,36792,55188,600,1899,36792,55188,1200,1899,36793,55188,300,1899,36793,55188,900,1899,36794,55188,0,1899,36794,55188,600,1899,36794,55188,1200,1899,36795,55188,300,1899,36795,55188,900,0,0,0,0,0,0,8,8,55188,31,2,1,1,0,0,0,0,'NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA',
