TOTAL MSG COUNT,MSG 22 COUNT,THIS CSV MSG COUNT,Synch ,Message ID ,Byte Count ,Checksum ,Time Stamp (seconds),GPS Week ,GPS Seconds ,GPS Sec. (Fraction) (seconds),Spare ,FOM ,TFOM ,Overall Mode ,RCVR Power Mode ,RCVR Mode ,SparePad ,CAGE Code (6 ascii characters),NAVIO Version ,Trk Version ,Mcp Version  ,Mcp Boot Version  ,SW Version ,HW Version ,Serial Number ,HW Version 2 ,Mcp CRC ,Mcp Boot CRC ,NAVIO CRC ,Checkword1 ,Trk CRC ,TMC Version ,NAVIO PLB Clock ,NAVIO CPU Clock ,NAVIO Thruput (percent),Trk PLB Clock ,Trk CPU Clock ,Trk Thruput (percent),Mcp PLB Clock ,Mcp CPU Clock ,Mcp Thruput (percent),Spare ,Fill Port ,SW Lock Status ,LADGSP Enabled ,LADGSP Applied ,WAGE Enabled ,WAGE Applied ,BFEA Enabled ,BFEA Applied ,EAS Enabled ,Total Loss Power ,Temperature ,Program ID :#1 ,Program ID :#2  ,Program ID :#3  ,Program ID :#4  ,Program ID :#5  ,Program ID :#6  ,Program ID :#7  ,Program ID :#8  ,Program ID :#9  ,Program ID :#10  ,Program ID :#11  ,Program ID :#12  ,Program ID :#13  ,Program ID :#14  ,Program ID :#15  ,Program ID :#16  ,Program ID :#17  ,Program ID :#18  ,Program ID :#19  ,Program ID :#20  ,Program ID :#21  ,Program ID :#22  ,Program ID :#23  ,Program ID :#24  ,MCP Exception Failure ,MCP CPU Failure ,MCP EDRAM Failure ,MCP CLB Failure ,MCP TSF Data Failure ,MCP DS 101/102 Failure ,MCP EEPROM Failure ,TRK Viterbi Failure ,TRK Exceptions Failure ,TRK CPU Failure ,TRK EDRAM Failure ,TRK AUX UART Failure ,TRK DNLD UART Failure ,TRK SP Failure ,TRK FAC Failure ,RFDC Failure ,TRK TLB Failure ,TMC Failure ,NAV Exceptions Failure ,NAV CPU Failure ,NAV FPU Failure ,NAV EDRAM Failure ,NAV Flash Failure ,NAV COM0 UART Failure ,NAV COM1 UART Failure ,NAV COM2 UART Failure ,NAV COM3 UART Failure ,NAV COM4 UART Failure ,Melody Logic Failure ,NAV TLB Failure ,MCP TLB Failure ,RCVR BIT Summary ,TXC Mode ,TXC Power Mode ,CAGE Code (6 ascii characters),TXC Version ,Spare Version ,GEN Version  ,GEN Boot Version  ,SW Version ,HW Version ,Serial Number ,Spare ,HW Version 2 ,TXC PLB Clock ,TXC CPU Clock ,TXC Thruput (percent),Spare PLB Clock ,Spare CPU Clock ,Spare Thruput (percent),GEN PLB Clock ,GEN CPU Clock ,GEN Thruput (percent),EAS Enabled ,Total Loss Power ,Spare ,Temperature ,GEN Exception Failure ,GEN CPU Failure ,GEN EDRAM Failure ,GEN CLB Failure ,GEN TSF Data Failure ,GEN DS 101/102 Failure ,MCP EEPROM Failure ,Spare ,TMC Failure ,TXC Exceptions Failure ,TXC CPU Failure ,TXC FPU Failure ,TXC EDRAM Failure ,TXC Flash Failure ,TXC COM0 UART Failure ,TXC COM1 UART Failure ,TXC COM2 UART Failure ,TXC COM3 UART Failure ,TXC COM4 UART Failure ,Melody Logic Failure ,TXC TLB Failure ,GEN TLB Failure ,TX BIT Summary ,Waveform ,PRN ,Type ,PLT Code Offset ,Frequency ,Attenuation ,
64,21,21,'0x81FF',22,272,'0x6937',         15.09887695,1513,15,       0.09899999993,2,0,0,0,0,0,0,'','0x0','0x0','0x0','0x0','','','',0,'0x0','0x0','0x0','0x0','0x0','0x0',0,0,                   0,0,0,                   0,0,0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,'      ','0x11023A00','0x0','0x11022700','0x11030000','                ','                ','        ',0,2,173,11,          5.59765625,0,0,                   0,3,3,             31.8125,0,0,1,0,1,0,0,0,1,1,0,'0x80',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,514,769,
67,22,22,'0x81FF',22,272,'0x5935',         16.09887695,1513,16,       0.09899999993,2,0,0,0,0,0,0,'','0x0','0x0','0x0','0x0','','','',0,'0x0','0x0','0x0','0x0','0x0','0x0',0,0,                   0,0,0,                   0,0,0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,'      ','0x11023A00','0x0','0x11022700','0x11030000','                ','                ','        ',0,2,173,11,          5.59765625,0,0,                   0,3,3,             31.8125,0,0,1,0,1,0,0,0,1,1,0,'0x80',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,514,769,
71,23,23,'0x81FF',22,272,'0x2AAA',         17.09887695,1513,17,       0.09899999993,2,0,0,0,32,32,258,'    ??','0x11025106','0x11023000','0x0','0x0','                ','              ?','        ',8224,'0x0','0x0','0x0','0x0','0x0','0x0',173,11,                   0,4,5,              1.3125,0,0,                   0,0,0,0,0,1,0,1,1,0,0,2,0,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,'      ','0x11023A00','0x0','0x11022700','0x11030000','                ','                ','        ',0,2,173,11,          5.69921875,0,0,                   0,3,3,             31.8125,0,0,1,0,1,0,0,0,1,1,0,'0x80',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,514,769,
75,24,24,'0x81FF',22,272,'0x544D',         18.09887695,1513,18,       0.09899999993,2,0,0,0,32,32,514,'    ??','0x11025106','0x11023000','0x11023700','0x11030700','                ','              ?','        ',8224,'0xC2F2EFB6','0x0','0xC9705701','0x0','0x135B7183','0x0',173,11,                   0,4,5,          2.48828125,3,3,            9.234375,0,0,0,0,1,0,1,1,0,0,2,   -1.123197555e+038,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,'      ','0x11023A00','0x0','0x11022700','0x11030000','                ','                ','        ',0,2,173,11,                   6,0,0,                   0,3,3,             31.8125,0,0,1,0,1,0,0,0,1,1,0,'0x80',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,514,769,
79,25,25,'0x81FF',22,272,'0x38AF',         19.09887695,1513,19,       0.09899999993,2,0,0,0,32,32,1026,'    ??','0x11025106','0x11023000','0x11023700','0x11030700','                ','              ?','        ',8224,'0xC2F2EFB6','0x0','0xC9705701','0x0','0x135B7183','0x0',173,11,           9.8984375,4,5,           3.9921875,3,3,            6.890625,0,0,0,0,1,0,1,1,0,0,2,0,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,'      ','0x11023A00','0x0','0x11022700','0x11030000','                ','                ','        ',0,2,173,11,                   6,0,0,                   0,3,3,              31.875,0,0,1,0,1,0,0,0,1,1,0,'0x80',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,514,769,
83,26,26,'0x81FF',22,272,'0x2C5C',         20.09887695,1513,20,       0.09899999993,2,0,0,0,32,32,1026,'    ??','0x11025106','0x11023000','0x11023700','0x11030700','                ','              ?','        ',8224,'0xC2F2EFB6','0x0','0xC9705701','0x0','0x135B7183','0x0',173,11,          5.59765625,4,5,          4.56640625,3,3,             7.03125,0,0,0,0,1,0,1,1,0,0,2,0,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,'      ','0x11023A00','0x0','0x11022700','0x11030000','                ','                ','        ',0,2,173,11,            5.796875,0,0,                   0,3,3,           31.984375,0,0,1,0,1,0,0,0,1,1,0,'0x80',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,514,769,
87,27,27,'0x81FF',22,272,'0x1125',         21.09887695,1513,21,       0.09899999993,2,0,0,0,32,32,1026,'    ??','0x11025106','0x11023000','0x11023700','0x11030700','                ','              ?','        ',8224,'0xC2F2EFB6','0x0','0xC9705701','0x0','0x135B7183','0x0',173,11,            5.796875,4,5,         13.27734375,3,3,            9.171875,0,0,0,0,1,0,1,1,0,0,2,0,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,'      ','0x11023A00','0x0','0x11022700','0x11030000','                ','                ','        ',0,2,173,11,          6.09765625,0,0,                   0,3,3,            31.84375,0,0,1,0,1,0,0,0,1,1,0,'0x80',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,514,769,
91,28,28,'0x81FF',22,272,'0xF1F7',         22.09887695,1513,22,       0.09899999993,2,0,0,0,32,32,1026,'    ??','0x11025106','0x11023000','0x11023700','0x11030700','                ','              ?','        ',8224,'0xC2F2EFB6','0x0','0xC9705701','0x0','0x135B7183','0x0',173,11,           5.3984375,4,5,            14.40625,3,3,           23.734375,0,0,0,0,1,0,1,1,0,0,2,0,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,'      ','0x11023A00','0x0','0x11022700','0x11030000','                ','                ','        ',0,2,173,11,           5.8984375,0,0,                   0,3,3,           31.921875,0,0,1,0,1,0,0,0,1,1,0,'0x80',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,514,769,
95,29,29,'0x81FF',22,272,'0xDBB6',         23.09887695,1513,23,       0.09899999993,2,0,0,0,32,32,514,'    ??','0x11025106','0x11023000','0x11023700','0x11030700','                ','              ?','        ',8224,'0xC2F2EFB6','0x0','0xC9705701','0x0','0x135B7183','0x0',173,11,                  11,4,5,         15.83203125,3,3,           25.171875,0,0,0,0,1,0,1,1,0,0,2,0,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,'      ','0x11023A00','0x0','0x11022700','0x11030000','                ','                ','        ',0,2,173,11,          5.69921875,0,0,                   0,3,3,            31.90625,0,0,1,0,1,0,0,0,1,1,0,'0x80',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,514,769,
99,30,30,'0x81FF',22,272,'0x6F7A',         24.09887695,1513,24,       0.09899999993,2,0,0,0,32,32,1026,'    ??','0x11025106','0x11023000','0x11023700','0x11030700','                ','              ?','        ',8224,'0xC2F2EFB6','0x0','0xC9705701','0x0','0x135B7183','0x0',173,11,                 100,4,5,         15.33984375,3,3,              26.875,0,0,0,0,1,0,1,1,0,0,2,0,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,'      ','0x11023A00','0x0','0x11022700','0x11030000','                ','                ','        ',0,2,173,11,            5.796875,0,0,                   0,3,3,           31.828125,0,0,1,0,1,0,0,0,1,1,0,'0x80',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,514,769,
103,31,31,'0x81FF',22,272,'0xBFCD',         25.09887695,1513,25,       0.09899999993,2,0,0,0,32,32,1026,'    ??','0x11025106','0x11023000','0x11023700','0x11030700','                ','              ?','        ',8224,'0xC2F2EFB6','0x0','0xC9705701','0x0','0x135B7183','0x0',173,11,         17.69921875,4,5,         12.92578125,3,3,              15.375,0,0,0,0,1,0,1,1,0,0,2,0,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,'      ','0x11023A00','0x0','0x11022700','0x11030000','                ','                ','        ',0,2,173,11,          5.69921875,0,0,                   0,3,3,             31.8125,0,0,1,0,1,0,0,0,1,1,0,'0x80',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,514,769,
107,32,32,'0x81FF',22,272,'0xB4CC',         26.09887695,1513,26,       0.09899999993,2,0,0,0,32,32,1026,'    ??','0x11025106','0x11023000','0x11023700','0x11030700','                ','              ?','        ',8224,'0xC2F2EFB6','0x0','0xC9705701','0x0','0x135B7183','0x0',173,11,           5.8984375,4,5,         13.26953125,3,3,               21.75,0,0,0,0,1,0,1,1,0,0,2,0,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,'      ','0x11023A00','0x0','0x11022700','0x11030000','                ','                ','        ',0,2,173,11,            5.796875,0,0,                   0,3,3,           31.796875,0,0,1,0,1,0,0,0,1,1,0,'0x80',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,514,769,
111,33,33,'0x81FF',22,272,'0xA1E6',         27.09887695,1513,27,       0.09899999993,2,0,0,0,32,32,1026,'    ??','0x11025106','0x11023000','0x11023700','0x11030700','                ','              ?','        ',8224,'0xC2F2EFB6','0x0','0xC9705701','0x0','0x135B7183','0x0',173,11,           5.8984375,4,5,         14.37109375,3,3,              23.625,0,0,0,0,1,0,1,1,0,0,2,0,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,'      ','0x11023A00','0x0','0x11022700','0x11030000','                ','                ','        ',0,2,173,11,          5.69921875,0,0,                   0,3,3,             31.8125,0,0,1,0,1,0,0,0,1,1,0,'0x80',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,514,769,
115,34,34,'0x81FF',22,272,'0x8F53',         28.09887695,1513,28,       0.09899999993,2,0,0,0,32,32,1026,'    ??','0x11025106','0x11023000','0x11023700','0x11030700','                ','              ?','        ',8224,'0xC2F2EFB6','0x0','0xC9705701','0x0','0x135B7183','0x0',173,11,           5.3984375,4,5,         15.87890625,3,3,             25.1875,0,0,0,0,1,0,1,1,0,0,2,0,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,'      ','0x11023A00','0x0','0x11022700','0x11030000','                ','                ','        ',0,2,173,11,          5.69921875,0,0,                   0,3,3,             31.8125,0,0,1,0,1,0,0,0,1,1,0,'0x80',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,514,769,
119,35,35,'0x81FF',22,272,'0x7C7C',         29.09887695,1513,29,       0.09899999993,2,0,0,0,32,32,1026,'    ??','0x11025106','0x11023000','0x11023700','0x11030700','                ','              ?','        ',8224,'0xC2F2EFB6','0x0','0xC9705701','0x0','0x135B7183','0x0',173,11,          6.09765625,4,5,            16.15625,3,3,             27.0625,0,0,0,0,1,0,1,1,0,0,2,0,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,'      ','0x11023A00','0x0','0x11022700','0x11030000','                ','                ','        ',0,2,173,11,          5.69921875,0,0,                   0,3,3,           31.796875,0,0,1,0,1,0,0,0,1,1,0,'0x80',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,514,769,
123,36,36,'0x81FF',22,272,'0x6AB1',         30.09887695,1513,30,       0.09899999993,2,0,0,0,32,32,1026,'    ??','0x11025106','0x11023000','0x11023700','0x11030700','                ','              ?','        ',8224,'0xC2F2EFB6','0x0','0xC9705701','0x0','0x135B7183','0x0',173,11,          6.19921875,4,5,           17.265625,3,3,              27.625,0,0,0,0,1,0,1,1,0,0,2,0,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,'      ','0x11023A00','0x0','0x11022700','0x11030000','                ','                ','        ',0,2,173,11,          5.69921875,0,0,                   0,3,3,             31.8125,0,0,1,0,1,0,0,0,1,1,0,'0x80',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,514,769,
127,37,37,'0x81FF',22,272,'0xFC0A',         1.098876953,1513,1,       0.09899999993,1,0,0,0,0,0,0,'','0x0','0x0','0x0','0x0','','','',0,'0x0','0x0','0x0','0x0','0x0','0x0',0,0,                   0,0,0,                   0,0,0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,'      ','0x11023A00','0x0','0x0','0x0','                ','                ','        ',0,2,173,11,                   0,0,0,                   0,0,0,                   0,0,0,1,0,0,0,0,0,0,0,0,'0x0',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,514,769,
130,38,38,'0x81FF',22,272,'0x59A8',         2.098876953,1513,2,       0.09899999993,2,0,0,0,0,0,0,'','0x0','0x0','0x0','0x0','','','',0,'0x0','0x0','0x0','0x0','0x0','0x0',0,0,                   0,0,0,                   0,0,0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,'      ','0x11023A00','0x0','0x11022700','0x11030000','                ','                ','        ',0,2,173,11,                 5.5,0,0,                   0,3,3,                   0,0,0,1,   -1.123197555e+038,1,0,0,0,1,1,0,'0x80',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,514,769,
133,39,39,'0x81FF',22,272,'0x492D',         3.098876953,1513,3,       0.09899999993,2,0,0,0,0,0,0,'','0x0','0x0','0x0','0x0','','','',0,'0x0','0x0','0x0','0x0','0x0','0x0',0,0,                   0,0,0,                   0,0,0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,'      ','0x11023A00','0x0','0x11022700','0x11030000','                ','                ','        ',0,2,173,11,                 5.5,0,0,                   0,3,3,                   0,0,0,1,0,1,0,0,0,1,1,0,'0x80',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,514,769,
136,40,40,'0x81FF',22,272,'0x3913',         4.098876953,1513,4,       0.09899999993,2,0,0,0,0,0,0,'','0x0','0x0','0x0','0x0','','','',0,'0x0','0x0','0x0','0x0','0x0','0x0',0,0,                   0,0,0,                   0,0,0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,'      ','0x11023A00','0x0','0x11022700','0x11030000','                ','                ','        ',0,2,173,11,          5.59765625,0,0,                   0,3,3,                   0,0,0,1,0,1,0,0,0,1,1,0,'0x80',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,514,769,
139,41,41,'0x81FF',22,272,'0x936',         5.098876953,1513,5,       0.09899999993,2,0,0,0,0,0,0,'','0x0','0x0','0x0','0x0','','','',0,'0x0','0x0','0x0','0x0','0x0','0x0',0,0,                   0,0,0,                   0,0,0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,'      ','0x11023A00','0x0','0x11022700','0x11030000','                ','                ','        ',0,2,173,11,          5.59765625,0,0,                   0,3,3,           31.859375,0,0,1,0,1,0,0,0,1,1,0,'0x80',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,514,769,
142,42,42,'0x81FF',22,272,'0xF939',         6.098876953,1513,6,       0.09899999993,2,0,0,0,0,0,0,'','0x0','0x0','0x0','0x0','','','',0,'0x0','0x0','0x0','0x0','0x0','0x0',0,0,                   0,0,0,                   0,0,0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,'      ','0x11023A00','0x0','0x11022700','0x11030000','                ','                ','        ',0,2,173,11,          5.59765625,0,0,                   0,3,3,            31.84375,0,0,1,0,1,0,0,0,1,1,0,'0x80',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,514,769,
145,43,43,'0x81FF',22,272,'0xE938',         7.098876953,1513,7,       0.09899999993,2,0,0,0,0,0,0,'','0x0','0x0','0x0','0x0','','','',0,'0x0','0x0','0x0','0x0','0x0','0x0',0,0,                   0,0,0,                   0,0,0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,'      ','0x11023A00','0x0','0x11022700','0x11030000','                ','                ','        ',0,2,173,11,          5.59765625,0,0,                   0,3,3,            31.84375,0,0,1,0,1,0,0,0,1,1,0,'0x80',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,514,769,
148,44,44,'0x81FF',22,272,'0xD936',         8.098876953,1513,8,       0.09899999993,2,0,0,0,0,0,0,'','0x0','0x0','0x0','0x0','','','',0,'0x0','0x0','0x0','0x0','0x0','0x0',0,0,                   0,0,0,                   0,0,0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,'      ','0x11023A00','0x0','0x11022700','0x11030000','                ','                ','        ',0,2,173,11,          5.59765625,0,0,                   0,3,3,            31.84375,0,0,1,0,1,0,0,0,1,1,0,'0x80',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,514,769,
151,45,45,'0x81FF',22,272,'0xC936',         9.098876953,1513,9,       0.09899999993,2,0,0,0,0,0,0,'','0x0','0x0','0x0','0x0','','','',0,'0x0','0x0','0x0','0x0','0x0','0x0',0,0,                   0,0,0,                   0,0,0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,'      ','0x11023A00','0x0','0x11022700','0x11030000','                ','                ','        ',0,2,173,11,          5.59765625,0,0,                   0,3,3,            31.84375,0,0,1,0,1,0,0,0,1,1,0,'0x80',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,514,769,
154,46,46,'0x81FF',22,272,'0xB935',         10.09887695,1513,10,       0.09899999993,2,0,0,0,0,0,0,'','0x0','0x0','0x0','0x0','','','',0,'0x0','0x0','0x0','0x0','0x0','0x0',0,0,                   0,0,0,                   0,0,0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,'      ','0x11023A00','0x0','0x11022700','0x11030000','                ','                ','        ',0,2,173,11,          5.59765625,0,0,                   0,3,3,            31.84375,0,0,1,0,1,0,0,0,1,1,0,'0x80',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,514,769,
157,47,47,'0x81FF',22,272,'0xA934',         11.09887695,1513,11,       0.09899999993,2,0,0,0,0,0,0,'','0x0','0x0','0x0','0x0','','','',0,'0x0','0x0','0x0','0x0','0x0','0x0',0,0,                   0,0,0,                   0,0,0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,'      ','0x11023A00','0x0','0x11022700','0x11030000','                ','                ','        ',0,2,173,11,          5.59765625,0,0,                   0,3,3,            31.84375,0,0,1,0,1,0,0,0,1,1,0,'0x80',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,514,769,
160,48,48,'0x81FF',22,272,'0x9937',         12.09887695,1513,12,       0.09899999993,2,0,0,0,0,0,0,'','0x0','0x0','0x0','0x0','','','',0,'0x0','0x0','0x0','0x0','0x0','0x0',0,0,                   0,0,0,                   0,0,0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,'      ','0x11023A00','0x0','0x11022700','0x11030000','                ','                ','        ',0,2,173,11,          5.59765625,0,0,                   0,3,3,           31.828125,0,0,1,0,1,0,0,0,1,1,0,'0x80',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,514,769,
