TOTAL MSG COUNT,MSG 13826 COUNT,THIS CSV MSG COUNT,Synch ,Message ID ,Data Size (16 bit words),Flag ,Checksum ,GPS Time Tag (sec),Channel Count (channel),reserved ,L1 RF Atten 1 (db),L1 RF Atten 2 (db),L1 RSS *#1 (dbm),L1 RSS *#2  (dbm),L1 RSS *#3  (dbm),L1 RSS *#4  (dbm),L1 RSS *#5  (dbm),L1 RSS *#6  (dbm),L1 RSS *#7  (dbm),L2 RF Atten 1 (db),L2 RF Atten 2 (db),L2 RSS *#1 (dbm),L2 RSS *#2  (dbm),L2 RSS *#3  (dbm),L2 RSS *#4  (dbm),L2 RSS *#5  (dbm),L2 RSS *#6  (dbm),L2 RSS *#7  (dbm),Checksum ,
30,1,1,'0x81FF','0x3602','0x0','0x8800','0xBFFF','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA',
31,2,2,'0x81FF','0x3602','0x0','0x9200','0xB5FF','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA',
2023,479,479,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    54933.1053309401,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-94,-94,-94,-94,-93,-94,'0x41BB',
2027,480,480,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    54934.1053309403,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-93,-94,-93,-94,'0x3FB9',
2031,481,481,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    54935.1053309401,7,0,0,0,-95,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-94,-94,'0x3FBC',
2035,482,482,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    54936.1053309401,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-94,-94,-94,-94,-93,-94,'0x3EBB',
2039,483,483,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    54937.1053309401,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-94,-94,'0x3DBB',
2044,484,484,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    54938.1053309401,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-94,-94,'0x3CBB',
2048,485,485,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    54939.1053309401,7,0,0,0,-94,-96,-95,-95,-96,-95,-95,0,0,-93,-94,-94,-94,-94,-94,-94,'0x3BBD',
2052,486,486,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    54940.1053309403,7,149,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-94,-94,'0xA4BB',
2056,487,487,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    54941.1053309403,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-94,-94,'0x38BB',
2060,488,488,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    54942.1053309403,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-94,-94,'0x37BB',
2064,489,489,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    54943.1053309401,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-94,-94,'0x37BB',
2069,490,490,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    54944.1053309401,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-94,-94,'0x36BB',
2073,491,491,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    54945.1053309403,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-94,-94,-94,-94,-94,-94,'0x34BC',
2077,492,492,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    54946.1053309403,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-94,-94,'0x33BB',
2081,493,493,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    54947.1053309401,7,0,0,0,-94,-95,-96,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-93,-93,'0x33BA',
2085,494,494,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    54948.1053309403,7,0,0,0,-94,-95,-96,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-94,-94,'0x31BC',
2089,495,495,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    54949.1053309403,7,0,0,0,-94,-95,-96,-95,-96,-95,-95,0,0,-93,-94,-94,-94,-94,-94,-94,'0x30BD',
2094,496,496,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    54950.1053309401,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-93,-94,'0x30BA',
2098,497,497,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    54951.1053309401,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-94,-94,-94,-94,-93,-94,'0x2FBB',
2102,498,498,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    54952.1053309403,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-94,-94,-94,-94,-93,-94,'0x2DBB',
2106,499,499,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    54953.1053309403,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-94,-94,-94,-94,-93,-94,'0x2CBB',
2110,500,500,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    54954.1053309403,7,0,0,0,-94,-95,-96,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-94,-94,'0x2BBC',
2114,501,501,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    54955.1053309403,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-94,-94,-94,-94,-94,-94,'0x2ABC',
2119,502,502,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    54956.1053309401,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-94,-94,-94,-93,-94,-93,-94,'0x2ABB',
2123,503,503,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    54957.1053309401,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-94,-93,-94,-94,-94,-94,-94,'0x29BC',
2127,504,504,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    54958.1053309401,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-94,-94,'0x28BB',
2131,505,505,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    54959.1053309403,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-94,-94,-94,-94,-93,-94,'0x26BB',
2135,506,506,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    54960.1053309406,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-94,-94,-94,-94,-94,-94,'0x24BC',
2139,507,507,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    54961.1053309403,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-94,-94,'0x24BB',
2144,508,508,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    54962.1053309406,7,149,0,0,-94,-95,-96,-95,-96,-95,-95,0,0,-93,-94,-94,-94,-94,-94,-94,'0x8DBD',
2148,509,509,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    54963.1053309406,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-94,-94,-94,-94,-94,-94,'0x21BC',
2152,510,510,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    54964.1053309406,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-94,-93,-94,-94,-94,-93,-94,'0x20BB',
2156,511,511,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    54965.1053309403,7,0,0,0,-94,-95,-96,-95,-96,-95,-95,0,0,-94,-93,-94,-93,-94,-94,-94,'0x20BC',
2160,512,512,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    54966.1053309406,7,0,0,0,-94,-95,-96,-95,-96,-95,-95,0,0,-94,-93,-94,-93,-94,-94,-94,'0x1EBC',
2164,513,513,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    54967.1053309403,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-93,-94,'0x1EBA',
2169,514,514,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    54968.1053309406,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-94,-94,'0x1CBB',
2173,515,515,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    54969.1053309403,7,149,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-94,-94,-94,-94,-94,-94,-94,'0x87BD',
2177,516,516,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    54970.1053309403,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-94,-94,-94,-94,-94,-94,'0x1BBC',
2181,517,517,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    54971.1053309406,7,0,0,0,-94,-95,-95,-96,-96,-95,-95,0,0,-93,-94,-94,-94,-94,-93,-94,'0x19BC',
2185,518,518,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    54972.1053309406,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-94,-94,'0x18BB',
2189,519,519,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    54973.1053309406,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-94,-94,-94,-94,-93,-94,'0x17BB',
2194,520,520,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    54974.1053309406,7,0,0,0,-95,-95,-96,-96,-96,-95,-95,0,0,-93,-94,-94,-93,-94,-93,-94,'0x16BD',
2198,521,521,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    54975.1053309406,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-93,-94,'0x15BA',
2202,522,522,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    54976.1053309406,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-94,-94,'0x14BB',
2206,523,523,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    54977.1053309406,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-94,-94,-94,-94,-94,-94,'0x13BC',
2210,524,524,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    54978.1053309408,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-94,-94,-94,-94,-94,-94,-94,'0x11BD',
2214,525,525,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    54979.1053309408,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-93,-94,'0x10BA',
2219,526,526,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    54980.1053309408,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-93,-94,'0xFBA',
2223,527,527,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    54981.1053309406,7,149,0,0,-95,-95,-95,-95,-96,-95,-95,0,0,-93,-94,-94,-94,-94,-94,-94,'0x7ABD',
2227,528,528,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    54982.1053309406,7,149,0,0,-95,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-93,-94,'0x79BB',
2231,529,529,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    54983.1053309406,7,149,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-93,-94,'0x78BA',
2235,530,530,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    54984.1053309406,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-94,-94,'0xCBB',
2239,531,531,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    54985.1053309408,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-94,-94,-94,-94,-94,-94,'0xABC',
2244,532,532,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    54986.1053309408,7,0,0,0,-94,-95,-95,-96,-96,-95,-95,0,0,-93,-94,-94,-94,-94,-94,-94,'0x9BD',
2248,533,533,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    54987.1053309408,7,0,0,0,-94,-95,-95,-96,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-94,-94,'0x8BC',
2252,534,534,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    54988.1053309408,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-93,-94,'0x7BA',
2256,535,535,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    54989.1053309408,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-94,-94,'0x6BB',
2260,536,536,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    54990.1053309408,7,0,0,0,-94,-95,-96,-95,-96,-95,-95,0,0,-94,-93,-94,-94,-94,-93,-94,'0x5BC',
2264,537,537,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    54991.1053309408,7,149,0,0,-94,-95,-96,-95,-96,-95,-95,0,0,-93,-94,-94,-94,-94,-94,-94,'0x6FBD',
2269,538,538,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    54992.1053309408,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-94,-94,'0x3BB',
2273,539,539,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    54993.1053309406,7,149,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-94,-94,-94,-94,-94,-94,'0x6EBC',
2277,540,540,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    54994.1053309408,7,149,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-94,-94,-94,-94,-94,-94,'0x6CBC',
2281,541,541,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    54995.1053309406,7,0,0,0,-94,-95,-96,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-94,-94,'0x1BC',
2285,542,542,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    54996.1053309408,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-93,-94,'0xFFBA',
2289,543,543,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    54997.1053309408,7,0,0,0,-94,-95,-95,-96,-96,-95,-95,0,0,-93,-93,-94,-93,-94,-94,-94,'0xFEBB',
2294,544,544,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    54998.1053309408,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-94,-94,'0xFDBB',
2298,545,545,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    54999.1053309408,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-94,-94,-94,-94,-94,-94,'0xFCBC',
2302,546,546,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55000.1053309408,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-94,-94,-94,-94,-94,-94,'0xFBBC',
2306,547,547,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55001.1053309408,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-94,-94,'0xFABB',
2310,548,548,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55002.1053309410,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-93,-94,-93,-94,'0xF8B9',
2314,549,549,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55003.1053309410,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-94,-94,'0xF7BB',
2319,550,550,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55004.1053309408,7,149,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-94,-94,-94,-94,-94,-94,'0x62BC',
2323,551,551,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55005.1053309408,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-93,-94,'0xF6BA',
2327,552,552,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55006.1053309410,7,0,0,0,-94,-95,-96,-95,-96,-95,-95,0,0,-94,-93,-94,-94,-94,-93,-94,'0xF4BC',
2331,553,553,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55007.1053309410,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-94,-94,'0xF3BB',
2335,554,554,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55008.1063309410,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-94,-94,'0x7A30',
2339,555,555,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55009.1053309410,7,0,0,0,-94,-95,-96,-95,-96,-95,-95,0,0,-93,-94,-94,-94,-94,-94,-94,'0xF1BD',
2344,556,556,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55010.1053309410,7,0,0,0,-94,-95,-95,-96,-96,-95,-95,0,0,-94,-93,-94,-94,-94,-94,-94,'0xF0BD',
2348,557,557,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55011.1053309410,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-94,-94,'0xEFBB',
2352,558,558,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55012.1053309410,7,0,0,0,-94,-95,-95,-96,-96,-95,-95,0,0,-93,-94,-94,-94,-94,-94,-94,'0xEEBD',
2356,559,559,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55013.1053309410,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-93,-94,'0xEDBA',
2360,560,560,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55014.1053309413,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-94,-94,'0xEBBB',
2364,561,561,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55015.1053309410,7,0,0,0,-94,-95,-95,-95,-95,-95,-95,0,0,-93,-93,-94,-94,-94,-94,-94,'0xEBBA',
2369,562,562,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55016.1053309410,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-94,-94,'0xEABB',
2373,563,563,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55017.1053309413,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-94,-94,'0xE8BB',
2377,564,564,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55018.1053309410,7,0,0,0,-95,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-93,-94,-93,-94,'0xE8BA',
2381,565,565,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55019.1053309410,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-93,-94,-93,-94,'0xE7B9',
2385,566,566,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55020.1053309413,7,0,0,0,-94,-95,-96,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-94,-94,'0xE5BC',
2389,567,567,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55021.1053309413,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-94,-94,'0xE4BB',
2394,568,568,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55022.1053309413,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-94,-94,'0xE3BB',
2398,569,569,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55023.1053309413,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-94,-94,-94,-94,-94,-94,'0xE2BC',
2402,570,570,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55024.1053309413,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-93,-94,'0xE1BA',
2406,571,571,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55025.1053309410,7,0,0,0,-94,-95,-96,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-94,-94,'0xE1BC',
2410,572,572,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55026.1053309410,7,0,0,0,-94,-95,-96,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-93,-94,'0xE0BB',
2414,573,573,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55027.1053309413,7,0,0,0,-94,-95,-95,-96,-96,-95,-95,0,0,-93,-94,-94,-94,-94,-94,-94,'0xDEBD',
2419,574,574,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55028.1053309413,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-94,-94,'0xDDBB',
2423,575,575,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55029.1053309415,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-93,-94,'0xDBBA',
2427,576,576,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55030.1053309415,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-94,-94,'0xDABB',
2431,577,577,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55031.1053309415,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-94,-94,-94,-94,-94,-94,'0xD9BC',
2435,578,578,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55032.1053309415,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-94,-94,'0xD8BB',
2439,579,579,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55033.1053309415,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-94,-94,-93,-94,-94,-94,'0xD7BB',
2444,580,580,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55034.1053309415,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-93,-94,'0xD6BA',
2448,581,581,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55035.1053309415,7,0,0,0,-94,-95,-95,-96,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-93,-94,'0xD5BB',
2452,582,582,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55036.1053309415,7,0,0,0,-94,-95,-95,-96,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-93,-94,'0xD4BB',
2456,583,583,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55037.1053309415,7,149,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-93,-94,-94,-94,'0x3EBA',
2460,584,584,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55038.1053309415,7,0,0,0,-95,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-94,-94,'0xD2BC',
2464,585,585,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55039.1053309413,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-94,-94,'0xD2BB',
2469,586,586,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55040.1053309415,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-94,-94,-94,-94,-93,-94,'0xD0BA',
2473,587,587,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55041.1053309415,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-94,-94,-94,-94,-94,-94,'0xCFBB',
2477,588,588,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55042.1053309415,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-94,-94,'0xCEBA',
2481,589,589,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55043.1053309415,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-94,-93,-94,-94,-94,-94,-94,'0xCDBB',
2485,590,590,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55044.1053309417,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-94,-93,-94,-94,-94,-94,-94,'0xCBBB',
2489,591,591,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55045.1053309415,7,0,0,0,-94,-95,-96,-96,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-94,-94,'0xCBBC',
2494,592,592,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55046.1053309415,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-94,-94,'0xCABA',
2498,593,593,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55047.1053309413,7,149,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-94,-94,-94,-94,-94,-94,'0x35BB',
2502,594,594,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55048.1053309413,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-93,-94,-94,-94,'0xC9B9',
2506,595,595,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55049.1053309413,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-94,-94,-94,-94,-93,-94,'0xC8BA',
2510,596,596,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55050.1053309415,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-94,-94,-94,-94,-93,-94,'0xC6BA',
2514,597,597,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55051.1053309415,7,0,0,0,-95,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-93,-94,'0xC5BA',
2519,598,598,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55052.1053309415,7,0,0,0,-94,-95,-95,-95,-96,-96,-95,0,0,-93,-94,-94,-94,-94,-93,-94,'0xC4BB',
2523,599,599,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55053.1053309415,7,0,0,0,-94,-95,-96,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-94,-94,'0xC3BB',
2527,600,600,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55054.1053309415,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-94,-94,'0xC2BA',
2531,601,601,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55055.1053309415,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-94,-94,'0xC1BA',
2535,602,602,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55056.1053309415,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-93,-94,'0xC0B9',
