TOTAL MSG COUNT,MSG 5040 COUNT,THIS CSV MSG COUNT,Synch ,Message ID ,Data Size (16 bit words),Flag ,Checksum ,GPS Time Tag (sec),Position Format  ,Latitude (degrees),Spare ,Longitude (degrees),Spare ,Elevation ,Elevation Reference ,Elevation Units ,Datum Number ,Time Zone Index ,Hours (hr),Minutes (min),Seconds (sec),Day of Week ,Day of Month (days),Month ,Year (yr (last 2 digits- 00-99)),Velocity Valid ,Ground Speed Units ,Spare ,Ground Speed ,Track ,Track Units ,Spare ,Track North Reference ,Spare ,FOM ,Spare ,TFOM ,Spare ,EHE ,EHE Units ,Spare ,EPE ,EPE Units ,Spare ,Nav Converged ,Elevation Status ,Spare ,Current DOP ,DOP Type  ,Spare ,Software Version ,Hardware Version , Operating Mode , Spare ,Average Count , PRN Code Tracked #1  (0=sv id 32), Reserved #1  (set to 1), Encryption Type #1  , Tracking State #1  , Code Type #1  , Reserved2 #1  (set to 0), Reserved3 #1  (set to 0), Chan #1 Status A/B Valid , J/S #1  (db), C/No #1  (db-hz), PRN Code Tracked #2  (0=sv id 32), Reserved #2  (set to 1), Encryption Type #2  , Tracking State #2  , Code Type #2  , Reserved2 #2  (set to 0), Reserved3 #2  (set to 0), Chan #2 Status A/B Valid , J/S #2  (db), C/No #2  (db-hz), PRN Code Tracked #3  (0=sv id 32), Reserved #3  (set to 1), Encryption Type #3  , Tracking State #3  , Code Type #3  , Reserved2 #3  (set to 0), Reserved3 #3  (set to 0), Chan #3 Status A/B Valid , J/S #3  (db), C/No #3  (db-hz), PRN Code Tracked #4  (0=sv id 32), Reserved #4  (set to 1), Encryption Type #4  , Tracking State #4  , Code Type #4  , Reserved2 #4  (set to 0), Reserved3 #4  (set to 0), Chan #4 Status A/B Valid , J/S #4  (db), C/No #4  (db-hz), PRN Code Tracked #5  (0=sv id 32), Reserved #5  (set to 1), Encryption Type #5  , Tracking State #5  , Code Type #5  , Reserved2 #5  (set to 0), Reserved3 #5  (set to 0), Chan #5 Status A/B Valid , J/S #5  (db), C/No #5  (db-hz),Antenna Source ,Spare ,Prime Power Source  ,Spare ,Prime Power Battery Type , Spare ,Reserved *#1 ,Reserved *#2  ,Reserved *#3  ,Reserved *#4  ,Position Alert ,Corridor Alert ,Buffer Zone Alert ,Number of Visible SVs ,Number of Healthy SVs ,Almanac Age (days),Mask Angle (deg),Days with Keys (days- note 13),(FOUO) Mission Duration  (days),(FOUO) Crypto Message  , Spare ,North Ref Correction ,North Ref Correction Units ,Spare ,Lock Out Status , Spare , LADGPS Status  , Spare ,EVE ,EVE Units , Spare ,Datum Code (6 ascii characters),Checksum ,
2946,702,702,'0x81FF','0x13B0','0x58','0x8000','0xE9F9',    55155.0003309415,1,        0.0000000000,21792,-14317840417882112.0000000000,0,      132.2987823486,0,0,47,0,0,0,0,0,0,0,0,1,0,0,      359.9954528809,      351.6656188965,1,0,1,0,1,0,2,0,        0.9421070218,0,0,        1.5337251425,0,0,1,0,0,        2.3059308529,0,0,98,2,0,0,0,30,1,0,5,0,0,0,0,0,39,23,2,0,5,0,0,0,0,0,42,22,3,0,5,0,0,0,0,0,41,21,4,0,5,0,0,0,0,0,40,17,5,0,5,0,0,0,0,0,41,1,0,0,0,4,0,0,0,0,0,0,0,0,9,26,-1,        5.0000000000,0,0,0,0,       12.8379201889,1,0,0,0,0,0,        1.2102673054,0,0,'WGD   ','0xE42B',
2950,703,703,'0x81FF','0x13B0','0x58','0x8000','0xE9F9',    55156.0003309415,1,        0.0000000000,21792,-7344667305302818800.0000000000,0,      132.2916564941,0,0,47,0,0,0,0,0,0,0,0,1,0,0,      360.0094909668,      351.6633300781,1,0,1,0,1,0,2,0,        0.9421046972,0,0,        1.5337485075,0,0,1,0,0,        2.3059375286,0,0,98,2,0,0,0,30,1,0,5,0,0,0,0,0,39,23,2,0,5,0,0,0,0,0,41,22,3,0,5,0,0,0,0,0,40,21,4,0,5,0,0,0,0,0,39,17,5,0,5,0,0,0,0,0,41,1,0,0,0,4,0,0,0,0,0,0,0,0,9,26,-1,        5.0000000000,0,0,0,0,       12.8380966187,1,0,0,0,0,0,        1.2102987766,0,0,'WGD   ','0xBDBF',
2954,704,704,'0x81FF','0x13B0','0x58','0x8000','0xE9F9',    55157.0003309415,1,        0.0000000000,21792,-3767675419718836000000.0000000000,0,      132.2962493896,0,0,47,0,0,0,0,0,0,0,0,1,0,0,      359.9902954102,      351.6624145508,1,0,1,0,1,0,2,0,        0.9420982003,0,0,        1.5337690115,0,0,1,0,0,        2.3059437275,0,0,98,2,0,0,0,30,1,0,5,0,0,0,0,0,39,23,2,0,5,0,0,0,0,0,42,22,3,0,5,0,0,0,0,0,40,21,4,0,5,0,0,0,0,0,40,17,5,0,5,0,0,0,0,0,41,1,0,0,0,4,0,0,0,0,0,0,0,0,9,26,-1,        5.0000000000,0,0,0,0,       12.8382740021,1,0,0,0,0,0,        1.2103298903,0,0,'WGD   ','0x851',
2958,705,705,'0x81FF','0x13B0','0x58','0x8000','0xE9F9',    55158.0003309415,1,        0.0000000000,21792,-966351135111319270000000.0000000000,0,      132.3068389893,0,0,47,0,0,0,0,0,0,0,0,1,0,0,      359.9849548340,      351.6634826660,1,0,1,0,1,0,2,0,        0.9420961738,0,0,        1.5337924957,0,0,1,0,0,        2.3059501648,0,0,98,2,0,0,0,30,1,0,5,0,0,0,0,0,38,23,2,0,5,0,0,0,0,0,41,22,3,0,5,0,0,0,0,0,40,21,4,0,5,0,0,0,0,0,39,17,5,0,5,0,0,0,0,0,41,1,0,0,0,4,0,0,0,0,0,0,0,0,9,26,-1,        5.0000000000,0,0,0,0,       12.8384504318,1,0,0,0,0,0,        1.2103611231,0,0,'WGD   ','0x62E0',
2962,706,706,'0x81FF','0x13B0','0x58','0x8000','0xE9F9',    55159.0003309415,1,        0.0000000000,21792,-495716254473569390000000000.0000000000,0,      132.3018798828,0,0,47,0,0,0,0,0,0,0,0,1,0,0,      359.9863891602,      351.6636962891,1,0,1,0,1,0,2,0,        0.9420940876,0,0,        1.5338158607,0,0,1,0,0,        2.3059563637,0,0,98,2,0,0,0,30,1,0,5,0,0,0,0,0,39,23,2,0,5,0,0,0,0,0,42,22,3,0,5,0,0,0,0,0,40,21,4,0,5,0,0,0,0,0,40,17,5,0,5,0,0,0,0,0,40,1,0,0,0,4,0,0,0,0,0,0,0,0,9,26,-1,        5.0000000000,0,0,0,0,       12.8386268616,1,0,0,0,0,0,        1.2103923559,0,0,'WGD   ','0xF471',
2967,707,707,'0x81FF','0x13B0','0x58','0x8000','0xE9F9',    55160.0003309415,1,        0.0000000000,21792,-254290292618313380000000000000.0000000000,0,      132.2874908447,0,0,47,0,0,0,0,0,0,0,0,1,0,0,      359.9879150391,      351.6637268066,1,0,1,0,1,0,2,0,        0.9420919418,0,0,        1.5338391066,0,0,1,0,0,        2.3059623241,0,0,98,2,0,0,0,30,1,0,5,0,0,0,0,0,38,23,2,0,5,0,0,0,0,0,41,22,3,0,5,0,0,0,0,0,40,21,4,0,5,0,0,0,0,0,39,17,5,0,5,0,0,0,0,0,40,1,0,0,0,4,0,0,0,0,0,0,0,0,9,26,-1,        5.0000000000,0,0,0,0,       12.8388042450,1,0,0,0,0,0,        1.2104235888,0,0,'WGD   ','0xFA08',
2971,708,708,'0x81FF','0x13B0','0x58','0x8000','0xE9F9',    55161.0003309415,1,        0.0000000000,21792,-130441741948354960000000000000000.0000000000,0,      132.2751159668,0,0,47,0,0,0,0,0,0,0,0,1,0,0,      359.9901428223,      351.6617126465,1,0,1,0,1,0,2,0,        0.9420925379,0,0,        1.5338654518,0,0,1,0,0,        2.3059682846,0,0,98,2,0,0,0,30,1,0,5,0,0,0,0,0,39,23,2,0,5,0,0,0,0,0,42,22,3,0,5,0,0,0,0,0,40,21,4,0,5,0,0,0,0,0,40,17,5,0,5,0,0,0,0,0,40,1,0,0,0,4,0,0,0,0,0,0,0,0,9,26,-1,        5.0000000000,0,0,0,0,       12.8389806747,1,0,0,0,0,0,        1.2104564905,0,0,'WGD   ','0x4C9C',
2975,709,709,'0x81FF','0x13B0','0x58','0x8000','0xE9F9',    55162.0003309415,1,        0.0000000000,21792,-66912936937580561000000000000000000.0000000000,0,      132.2819366455,0,0,47,0,0,0,0,0,0,0,0,1,0,0,      359.9934997559,      351.6604919434,1,0,1,0,1,0,2,0,        0.9420945048,0,0,        1.5338954926,0,0,1,0,0,        2.3059742451,0,0,98,2,0,0,0,30,1,0,5,0,0,0,0,32,38,23,2,0,5,0,0,0,0,0,41,22,3,0,5,0,0,0,0,0,39,21,4,0,5,0,0,0,0,0,39,17,5,0,5,0,0,0,0,0,39,1,0,0,0,4,0,0,0,0,0,0,0,0,9,26,-1,        5.0000000000,0,0,0,0,       12.8391571045,1,0,0,0,0,0,        1.2104930878,0,0,'WGD   ','0x2907',
2979,710,710,'0x81FF','0x13B0','0x58','0x8000','0xE9F9',    55163.0003309415,1,        0.0000000000,21792,-17161839192832808000000000000000000000.0000000000,0,      132.2832946777,0,0,47,0,0,0,0,0,0,0,0,1,0,0,      359.9921569824,      351.6626586914,1,0,1,0,1,0,2,0,        0.9420961142,0,0,        1.5339251757,0,0,1,0,0,        2.3059799671,0,0,98,2,0,0,0,30,1,0,5,0,0,0,0,32,38,23,2,0,5,0,0,0,0,0,41,22,3,0,5,0,0,0,0,0,40,21,4,0,5,0,0,0,0,0,39,17,5,0,5,0,0,0,0,0,40,1,0,0,0,4,0,0,0,0,0,0,0,0,9,26,-1,        5.0000000000,0,0,0,0,       12.8393344879,1,0,0,0,0,0,        1.2105293274,0,0,'WGD   ','0x9B9B',
2983,711,711,'0x81FF','0x13B0','0x58','0x8000','0xE9F9',    55164.0003309415,1,        0.0000000000,21792,       -0.0000000000,0,      132.2852783203,0,0,47,0,0,0,0,0,0,0,0,1,0,0,      359.9891662598,      351.6640625000,1,0,1,0,1,0,2,0,        0.9420931935,0,0,        1.5339474678,0,0,1,0,0,        2.3059856892,0,0,98,2,0,0,0,30,1,0,5,0,0,0,0,0,38,23,2,0,5,0,0,0,0,0,41,22,3,0,5,0,0,0,0,0,40,21,4,0,5,0,0,0,0,0,39,17,5,0,5,0,0,0,0,0,40,1,0,0,0,4,0,0,0,0,0,0,0,0,9,26,-1,        5.0000000000,0,0,0,0,       12.8395109177,1,0,0,0,0,0,        1.2105598450,0,0,'WGD   ','0xF149',
2987,712,712,'0x81FF','0x13B0','0x58','0x8000','0xE9F9',    55165.0003309415,1,        0.0000000000,21792,       -0.0000000000,0,      132.2901611328,0,0,47,0,0,0,0,0,0,0,0,1,0,0,      359.9830017090,      351.6636352539,1,0,1,0,1,0,2,0,        0.9420904517,0,0,        1.5339697599,0,0,1,0,0,        2.3059911728,0,0,98,2,0,0,0,30,1,0,5,0,0,0,0,0,39,23,2,0,5,0,0,0,0,0,42,22,3,0,5,0,0,0,0,0,40,21,4,0,5,0,0,0,0,0,40,17,5,0,5,0,0,0,0,0,41,1,0,0,0,4,0,0,0,0,0,0,0,0,9,26,-1,        5.0000000000,0,0,0,0,       12.8396883011,1,0,0,0,0,0,        1.2105902433,0,0,'WGD   ','0x26DC',
2992,713,713,'0x81FF','0x13B0','0x58','0x8000','0xE9F9',    55166.0003309415,1,        0.0000000000,21792,       -0.0000000000,0,      132.2831115723,0,0,47,0,0,0,0,0,0,0,0,1,0,0,      359.9971923828,      351.6606750488,1,0,1,0,1,0,2,0,        0.9420904517,0,0,        1.5339952707,0,0,1,0,0,        2.3059966564,0,0,98,2,0,0,0,30,1,0,5,0,0,0,0,0,38,23,2,0,5,0,0,0,0,0,41,22,3,0,5,0,0,0,0,0,39,21,4,0,5,0,0,0,0,0,39,17,5,0,5,0,0,0,0,0,40,1,0,0,0,4,0,0,0,0,0,0,0,0,9,26,-1,        5.0000000000,0,0,0,0,       12.8398647308,1,0,0,0,0,0,        1.2106225491,0,0,'WGD   ','0xD36D',
2996,714,714,'0x81FF','0x13B0','0x58','0x8000','0xE9F9',    55167.0003309413,1,        0.0000000000,21792,       -0.0000000000,0,      132.2759094238,0,0,47,0,0,0,0,0,0,0,0,1,0,0,      359.9927673340,      351.6596069336,1,0,1,0,1,0,2,0,        0.9420874715,0,0,        1.5340173244,0,0,1,0,0,        2.3060021400,0,0,98,2,0,0,0,30,1,0,5,0,0,0,0,0,39,23,2,0,5,0,0,0,0,0,41,22,3,0,5,0,0,0,0,0,40,21,4,0,5,0,0,0,0,0,40,17,5,0,5,0,0,0,0,0,41,1,0,0,0,4,0,0,0,0,0,0,0,0,9,26,-1,        5.0000000000,0,0,0,0,       12.8400411606,1,0,0,0,0,0,        1.2106529474,0,0,'WGD   ','0x501',
3000,715,715,'0x81FF','0x13B0','0x58','0x8000','0xE9F9',    55168.0003309415,1,        0.0000000000,21792,       -0.0000000000,0,      132.2849884033,0,0,47,0,0,0,0,0,0,0,0,1,0,0,      359.9837341309,      351.6618041992,1,0,1,0,1,0,2,0,        0.9420874119,0,0,        1.5340427160,0,0,1,0,0,        2.3060073853,0,0,98,2,0,0,0,30,1,0,5,0,0,0,0,0,38,23,2,0,5,0,0,0,0,0,41,22,3,0,5,0,0,0,0,0,39,21,4,0,5,0,0,0,0,0,39,17,5,0,5,0,0,0,0,0,40,1,0,0,0,4,0,0,0,0,0,0,0,0,9,26,-1,        5.0000000000,0,0,0,0,       12.8402185440,1,0,0,0,0,0,        1.2106851339,0,0,'WGD   ','0xE192',
3004,716,716,'0x81FF','0x13B0','0x58','0x8000','0xE9F9',    55169.0003309415,1,        0.0000000000,21792,       -0.0000000000,0,      132.2916259766,0,0,47,0,0,0,0,0,0,0,0,1,0,0,      359.9930725098,      351.6637268066,1,0,1,0,1,0,2,0,        0.9420843720,0,0,        1.5340647697,0,0,1,0,0,        2.3060126305,0,0,98,2,0,0,0,30,1,0,5,0,0,0,0,32,38,23,2,0,5,0,0,0,0,0,42,22,3,0,5,0,0,0,0,0,40,21,4,0,5,0,0,0,0,0,40,17,5,0,5,0,0,0,0,0,41,1,0,0,0,4,0,0,0,0,0,0,0,0,9,26,-1,        5.0000000000,0,0,0,0,       12.8403949738,1,0,0,0,0,0,        1.2107154131,0,0,'WGD   ','0x64FE',
3008,717,717,'0x81FF','0x13B0','0x58','0x8000','0xE9F9',    55170.0003309415,1,        0.0000000000,21792,       -0.0000000000,0,      132.2946014404,0,0,47,0,0,0,0,0,0,0,0,1,0,0,      359.9949951172,      351.6620483398,1,0,1,0,1,0,2,0,        0.9420772791,0,0,        1.5340842009,0,0,1,0,0,        2.3060176373,0,0,98,2,0,0,0,30,1,0,5,0,0,0,0,32,38,23,2,0,5,0,0,0,0,0,41,22,3,0,5,0,0,0,0,0,40,21,4,0,5,0,0,0,0,0,40,17,5,0,5,0,0,0,0,0,41,1,0,0,0,4,0,0,0,0,0,0,0,0,9,26,-1,        5.0000000000,0,0,0,0,       12.8405714035,1,0,0,0,0,0,        1.2107454538,0,0,'WGD   ','0xA391',
3012,718,718,'0x81FF','0x13B0','0x58','0x8000','0xE9F9',    55171.0003309415,1,        0.0000000000,21792,       -0.0000000000,0,      132.2976989746,0,0,47,0,0,0,0,0,0,0,0,1,0,0,      359.9903564453,      351.6601257324,1,0,1,0,1,0,2,0,        0.9420705438,0,0,        1.5341037512,0,0,1,0,0,        2.3060226440,0,0,98,2,0,0,0,30,1,0,5,0,0,0,0,0,39,23,2,0,5,0,0,0,0,0,42,22,3,0,5,0,0,0,0,0,40,21,4,0,5,0,0,0,0,0,40,17,5,0,5,0,0,0,0,0,41,1,0,0,0,4,0,0,0,0,0,0,0,0,9,26,-1,        5.0000000000,0,0,0,0,       12.8407487869,1,0,0,0,0,0,        1.2107754946,0,0,'WGD   ','0xAE42',
3017,719,719,'0x81FF','0x13B0','0x58','0x8000','0xE9F9',    55172.0003309415,1,        0.0000000000,21792,       -0.0000000000,0,      132.3038787842,0,0,47,0,0,0,0,0,0,0,0,1,0,0,      359.9984436035,      351.6596069336,1,0,1,0,1,0,2,0,        0.9420682788,0,0,        1.5341261625,0,0,1,0,0,        2.3060274124,0,0,98,2,0,0,0,30,1,0,5,0,0,0,0,0,38,23,2,0,5,0,0,0,0,0,42,22,3,0,5,0,0,0,0,0,40,21,4,0,5,0,0,0,0,0,39,17,5,0,5,0,0,0,0,0,40,1,0,0,0,4,0,0,0,0,0,0,0,0,9,26,-1,        5.0000000000,0,0,0,0,       12.8409252167,1,0,0,0,0,0,        1.2108056545,0,0,'WGD   ','0xC2D0',
3021,720,720,'0x81FF','0x13B0','0x58','0x8000','0xE9F9',    55173.0003309413,1,        0.0000000000,21792,       -0.0000000000,0,      132.3032073975,0,0,47,0,0,0,0,0,0,0,0,1,0,0,      359.9802246094,      351.6607666016,1,0,1,0,1,0,2,0,        0.9420687556,0,0,        1.5341516733,0,0,1,0,0,        2.3060321808,0,0,98,2,0,0,0,30,1,0,5,0,0,0,0,32,38,23,2,0,5,0,0,0,0,0,42,22,3,0,5,0,0,0,0,0,40,21,4,0,5,0,0,0,0,0,39,17,5,0,5,0,0,0,0,0,41,1,0,0,0,4,0,0,0,0,0,0,0,0,9,26,-1,        5.0000000000,0,0,0,0,       12.8411026001,1,0,0,0,0,0,        1.2108376026,0,0,'WGD   ','0x6442',
3025,721,721,'0x81FF','0x13B0','0x58','0x8000','0xE9F9',    55174.0003309413,1,        0.0000000000,21792,       -0.0000000000,0,      132.3020172119,0,0,47,0,0,0,0,0,0,0,0,1,0,0,      359.9794311523,      351.6606140137,1,0,1,0,1,0,2,0,        0.9420661926,0,0,        1.5341737270,0,0,1,0,0,        2.3060369492,0,0,98,2,0,0,0,30,1,0,5,0,0,0,0,32,38,23,2,0,5,0,0,0,0,0,41,22,3,0,5,0,0,0,0,0,40,21,4,0,5,0,0,0,0,0,39,17,5,0,5,0,0,0,0,0,40,1,0,0,0,4,0,0,0,0,0,0,0,0,9,26,-1,        5.0000000000,0,0,0,0,       12.8412790298,1,0,0,0,0,0,        1.2108676434,0,0,'WGD   ','0x7AD4',
3029,722,722,'0x81FF','0x13B0','0x58','0x8000','0xE9F9',    55175.0003309413,1,        0.0000000000,21792,       -0.0000000061,0,      132.3065795898,0,0,47,0,0,0,0,0,0,0,0,1,0,0,      359.9996948242,      351.6601867676,1,0,1,0,1,0,2,0,        0.9420636892,0,0,        1.5341960192,0,0,1,0,0,        2.3060414791,0,0,98,2,0,0,0,30,1,0,5,0,0,0,0,0,39,23,2,0,5,0,0,0,0,0,42,22,3,0,5,0,0,0,0,0,40,21,4,0,5,0,0,0,0,0,39,17,5,0,5,0,0,0,0,0,42,1,0,0,0,4,0,0,0,0,0,0,0,0,9,26,-1,        5.0000000000,0,0,0,0,       12.8414554596,1,0,0,0,0,0,        1.2108978033,0,0,'WGD   ','0x6683',
3033,723,723,'0x81FF','0x13B0','0x58','0x8000','0xE9F9',    55176.0003309413,1,        0.0000000000,21792,       -0.0000031536,0,      132.2984466553,0,0,47,0,0,0,0,0,0,0,0,1,0,0,      359.9917602539,      351.6612243652,1,0,1,0,1,0,2,0,        0.9420611858,0,0,        1.5342181921,0,0,1,0,0,        2.3060460091,0,0,98,2,0,0,0,30,1,0,5,0,0,0,0,0,39,23,2,0,5,0,0,0,0,0,41,22,3,0,5,0,0,0,0,0,40,21,4,0,5,0,0,0,0,0,39,17,5,0,5,0,0,0,0,0,41,1,0,0,0,4,0,0,0,0,0,0,0,0,9,26,-1,        5.0000000000,0,0,0,0,       12.8416328430,1,0,0,0,0,0,        1.2109278440,0,0,'WGD   ','0x517',
3037,724,724,'0x81FF','0x13B0','0x58','0x8000','0xE9F9',    55177.0003309411,1,        0.0000000000,21792,       -0.0016176105,0,      132.2870025635,0,0,47,0,0,0,0,0,0,0,0,1,0,0,      359.9929199219,      351.6588745117,1,0,1,0,1,0,2,0,        0.9420544505,0,0,        1.5342376232,0,0,1,0,0,        2.3060503006,0,0,98,2,0,0,0,30,1,0,5,0,0,0,0,0,39,23,2,0,5,0,0,0,0,0,42,22,3,0,5,0,0,0,0,0,40,21,4,0,5,0,0,0,0,0,40,17,5,0,5,0,0,0,0,0,41,1,0,0,0,4,0,0,0,0,0,0,0,0,9,26,-1,        5.0000000000,0,0,0,0,       12.8418092728,1,0,0,0,0,0,        1.2109576464,0,0,'WGD   ','0x20AB',
3042,725,725,'0x81FF','0x13B0','0x58','0x8000','0xE9F9',    55178.0003309411,1,        0.0000000000,21792,       -0.8297424317,0,      132.2859954834,0,0,47,0,0,0,0,0,0,0,0,1,0,0,      359.9779357910,      351.6579284668,1,0,1,0,1,0,2,0,        0.9420523047,0,0,        1.5342599154,0,0,1,0,0,        2.3060545921,0,0,98,2,0,0,0,30,1,0,5,0,0,0,0,0,39,23,2,0,5,0,0,0,0,0,41,22,3,0,5,0,0,0,0,0,40,21,4,0,5,0,0,0,0,0,39,17,5,0,5,0,0,0,0,0,41,1,0,0,0,4,0,0,0,0,0,0,0,0,9,26,-1,        5.0000000000,0,0,0,0,       12.8419857025,1,0,0,0,0,0,        1.2109875679,0,0,'WGD   ','0x103E',
3046,726,726,'0x81FF','0x13B0','0x58','0x8000','0xE9F9',    55179.0003309411,1,        0.0000000000,21792,     -212.8046875142,0,      132.2911224365,0,0,47,0,0,0,0,0,0,0,0,1,0,0,      359.9799804688,      351.6604309082,1,0,1,0,1,0,2,0,        0.9420528412,0,0,        1.5342853069,0,0,1,0,0,        2.3060588837,0,0,98,2,0,0,0,30,1,0,5,0,0,0,0,32,38,23,2,0,5,0,0,0,0,0,41,22,3,0,5,0,0,0,0,0,40,21,4,0,5,0,0,0,0,0,39,17,5,0,5,0,0,0,0,0,41,1,0,0,0,4,0,0,0,0,0,0,0,0,9,26,-1,        5.0000000000,0,0,0,0,       12.8421630859,1,0,0,0,0,0,        1.2110193968,0,0,'WGD   ','0x75AE',
3050,727,727,'0x81FF','0x13B0','0x58','0x8000','0xE9F9',    55180.0003309413,1,        0.0000000000,21792,  -109154.0000072718,0,      132.3025360107,0,0,47,0,0,0,0,0,0,0,0,1,0,0,      360.0098571777,      351.6610717773,1,0,1,0,1,0,2,0,        0.9420530796,0,0,        1.5343104601,0,0,1,0,0,        2.3060629368,0,0,98,2,0,0,0,30,1,0,5,0,0,0,0,0,39,23,2,0,5,0,0,0,0,0,41,22,3,0,5,0,0,0,0,0,39,21,4,0,5,0,0,0,0,0,39,17,5,0,5,0,0,0,0,0,41,1,0,0,0,4,0,0,0,0,0,0,0,0,9,26,-1,        5.0000000000,0,0,0,0,       12.8423395157,1,0,0,0,0,0,        1.2110511065,0,0,'WGD   ','0xF458',
3054,728,728,'0x81FF','0x13B0','0x58','0x8000','0xE9F9',    55181.0003309413,1,        0.0000000000,21792,-55989248.0037231450,0,      132.2954101563,0,0,47,0,0,0,0,0,0,0,0,1,0,0,      360.0007324219,      351.6588745117,1,0,1,0,1,0,2,0,        0.9420462251,0,0,        1.5343296528,0,0,1,0,0,        2.3060667515,0,0,98,2,0,0,0,30,1,0,5,0,0,0,0,0,39,23,2,0,5,0,0,0,0,0,42,22,3,0,5,0,0,0,0,0,40,21,4,0,5,0,0,0,0,0,40,17,5,0,5,0,0,0,0,0,41,1,0,0,0,4,0,0,0,0,0,0,0,0,9,26,-1,        5.0000000000,0,0,0,0,       12.8425168991,1,0,0,0,0,0,        1.2110806704,0,0,'WGD   ','0x45EE',
3058,729,729,'0x81FF','0x13B0','0x58','0x8000','0xE9F9',    55182.0003309413,1,        0.0000000000,21792,-28718399489.9062500000,0,      132.2979736328,0,0,47,0,0,0,0,0,0,0,0,1,0,0,      359.9779357910,      351.6591796875,1,0,1,0,1,0,2,0,        0.9420440197,0,0,        1.5343518257,0,0,1,0,0,        2.3060708046,0,0,98,2,0,0,0,30,1,0,5,0,0,0,0,0,39,23,2,0,5,0,0,0,0,0,41,22,3,0,5,0,0,0,0,0,40,21,4,0,5,0,0,0,0,0,39,17,5,0,5,0,0,0,0,0,41,1,0,0,0,4,0,0,0,0,0,0,0,0,9,26,-1,        5.0000000000,0,0,0,0,       12.8426933289,1,0,0,0,0,0,        1.2111105919,0,0,'WGD   ','0x2581',
3062,730,730,'0x81FF','0x13B0','0x58','0x8000','0xE9F9',    55183.0003309415,1,        0.0000000000,21792,-7365332042216.0000000000,0,      132.2872619629,0,0,47,0,0,0,0,0,0,0,0,1,0,0,      359.9845581055,      351.6593627930,1,0,1,0,1,0,2,0,        0.9420375228,0,0,        1.5343712568,0,0,1,0,0,        2.3060746193,0,0,98,2,0,0,0,30,1,0,5,0,0,0,0,0,39,23,2,0,5,0,0,0,0,0,42,22,3,0,5,0,0,0,0,0,40,21,4,0,5,0,0,0,0,0,40,17,5,0,5,0,0,0,0,0,41,1,0,0,0,4,0,0,0,0,0,0,0,0,9,26,-1,        5.0000000000,0,0,0,0,       12.8428697586,1,0,0,0,0,0,        1.2111401558,0,0,'WGD   ','0x914',
3067,731,731,'0x81FF','0x13B0','0x58','0x8000','0xE9F9',    55184.0003309415,1,        0.0000000000,21792,-3777921953288192.0000000000,0,      132.2850494385,0,0,47,0,0,0,0,0,0,0,0,1,0,0,      359.9904479980,      351.6572570801,1,0,1,0,1,0,2,0,        0.9420355558,0,0,        1.5343935490,0,0,1,0,0,        2.3060781956,0,0,98,2,0,0,0,30,1,0,5,0,0,0,0,0,39,23,2,0,5,0,0,0,0,0,42,22,3,0,5,0,0,0,0,0,40,21,4,0,5,0,0,0,0,0,39,17,5,0,5,0,0,0,0,0,41,1,0,0,0,4,0,0,0,0,0,0,0,0,9,26,-1,        5.0000000000,0,0,0,0,       12.8430471420,1,0,0,0,0,0,        1.2111698389,0,0,'WGD   ','0xC1A5',
3071,732,732,'0x81FF','0x13B0','0x58','0x8000','0xE9F9',    55185.0003309413,1,        0.0000000000,21792,-1937779292920348700.0000000000,0,      132.2835998535,0,0,47,0,0,0,0,0,0,0,0,1,0,0,      359.9924926758,      351.6580810547,1,0,1,0,1,0,2,0,        0.9420362115,0,0,        1.5344188213,0,0,1,0,0,        2.3060817719,0,0,98,2,0,0,0,30,1,0,5,0,0,0,0,0,39,23,2,0,5,0,0,0,0,0,42,22,3,0,5,0,0,0,0,0,40,21,4,0,5,0,0,0,0,0,39,17,5,0,5,0,0,0,0,0,41,1,0,0,0,4,0,0,0,0,0,0,0,0,9,26,-1,        5.0000000000,0,0,0,0,       12.8432235718,1,0,0,0,0,0,        1.2112014294,0,0,'WGD   ','0x1237',
3075,733,733,'0x81FF','0x13B0','0x58','0x8000','0xE9F9',    55186.0003309413,1,        0.0000000000,21792,-993944437826166720000.0000000000,0,      132.2760620117,0,0,47,0,0,0,0,0,0,0,0,1,0,0,      359.9928894043,      351.6607666016,1,0,1,0,1,0,2,0,        0.9420297146,0,0,        1.5344380140,0,0,1,0,0,        2.3060853481,0,0,98,2,0,0,0,30,1,0,5,0,0,0,0,0,39,23,2,0,5,0,0,0,0,0,42,22,3,0,5,0,0,0,0,0,40,21,4,0,5,0,0,0,0,0,40,17,5,0,5,0,0,0,0,0,41,1,0,0,0,4,0,0,0,0,0,0,0,0,9,26,-1,        5.0000000000,0,0,0,0,       12.8434009552,1,0,0,0,0,0,        1.2112308741,0,0,'WGD   ','0xA4CA',
